"","incident_key","month","day","year","occur_time","boro","precinct","jurisdiction_code","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","new_georeferenced_column","zipcode"
"726",234101077,"September",24,2021,23:10:00,"QUEENS",114,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1002802,220836,40.7728089080001,-73.933021383,"POINT (-73.93302138299998 40.77280890800005)",11102
"727",225621191,"March",14,2021,23:21:00,"BROOKLYN",77,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",996547,184480,40.673031404,-73.955670826,"POINT (-73.95567082599996 40.67303140400003)",11216
"728",233172869,"September",5,2021,04:20:00,"BRONX",47,0,NA,FALSE,NA,NA,NA,"45-64","M","BLACK",1026055,269635,40.9066683770001,-73.84876479,"POINT (-73.84876478999998 40.90666837700008)",10470
"729",232496781,"August",19,2021,20:32:00,"BROOKLYN",77,0,NA,TRUE,"45-64","M","BLACK","25-44","M","BLACK",1004557,183513,40.6703624580001,-73.926797743,"POINT (-73.92679774299995 40.67036245800006)",11233
"730",233942903,"September",22,2021,21:14:00,"BRONX",44,0,"COMMERCIAL BLDG",FALSE,NA,NA,NA,"<18","M","BLACK",1007363,243785,40.8357868360001,-73.9164753749999,"POINT (-73.91647537499993 40.83578683600007)",10452
"731",228717039,"May",26,2021,01:15:00,"MANHATTAN",34,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1005602,254991,40.866548411,-73.9228036109999,"POINT (-73.92280361099995 40.866548411000046)",10034
"732",233147094,"September",4,2021,15:39:00,"BRONX",49,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1020207,253133,40.8614013600001,-73.870009476,"POINT (-73.87000947599995 40.86140136000005)",10467
"733",229496692,"June",13,2021,02:55:00,"MANHATTAN",28,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","18-24","M","BLACK",998362,231048,40.8008463210001,-73.9490300849999,"POINT (-73.94903008499993 40.800846321000044)",10026
"734",232390407,"August",17,2021,13:00:00,"BRONX",41,0,"COMMERCIAL BLDG",FALSE,"25-44","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",1015966,235235,40.812292824,-73.885426178,"POINT (-73.885426178 40.812292824000046)",10474
"735",233790858,"September",19,2021,11:45:00,"BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1010363,182581,40.667789106,-73.905871605,"POINT (-73.90587160499997 40.667789106000036)",11212
"736",225485721,"March",11,2021,21:45:00,"MANHATTAN",32,0,NA,TRUE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK",1001137,236815,40.81667027,-73.938992513,"POINT (-73.93899251299997 40.81667027000003)",10030
"737",230451565,"July",5,2021,04:21:00,"BROOKLYN",90,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK",1001079,195776,40.704028873,-73.93930478,"POINT (-73.93930477999999 40.70402887300003)",11206
"738",233080845,"September",2,2021,17:42:00,"BRONX",41,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",1014604,238800,40.8220825270001,-73.890330326,"POINT (-73.89033032599998 40.82208252700008)",10459
"739",229827575,"June",20,2021,01:21:00,"MANHATTAN",34,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1002173,249401,40.8512131680001,-73.935216052,"POINT (-73.93521605199999 40.85121316800007)",10033
"740",232291905,"August",15,2021,22:55:00,"QUEENS",113,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1050524,184722,40.673456114,-73.761082226,"POINT (-73.76108222599998 40.67345611400003)",11413
"741",234208386,"September",28,2021,13:28:00,"QUEENS",105,0,"PVT HOUSE",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1055375,186365,40.677928116,-73.7435770229999,"POINT (-73.74357702299993 40.67792811600003)",11413
"742",231403776,"July",27,2021,00:44:00,"BRONX",42,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1015667,243850,40.8359396060001,-73.886465989,"POINT (-73.88646598899999 40.83593960600007)",10460
"743",224702000,"February",22,2021,17:20:00,"BROOKLYN",81,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",1003410,191481,40.692235361,-73.930909851,"POINT (-73.93090985099997 40.69223536100003)",11221
"744",233172871,"September",5,2021,03:40:00,"BRONX",50,0,NA,FALSE,NA,NA,NA,"18-24","F","BLACK",1012338,256921,40.871826807,-73.89844163,"POINT (-73.89844162999998 40.87182680700005)",10468
"745",231941625,"August",6,2021,23:20:00,"MANHATTAN",32,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1000061,233795,40.8083832030001,-73.9428869719999,"POINT (-73.94288697199994 40.80838320300006)",10027
"746",229542172,"June",14,2021,21:20:00,"QUEENS",103,0,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",1041409,193095,40.6965015710001,-73.7938708419999,"POINT (-73.79387084199995 40.696501571000056)",11433
"747",230418793,"July",2,2021,23:13:00,"BRONX",47,0,NA,FALSE,"45-64","M","BLACK","25-44","M","BLACK",1023464,262043,40.8858426780001,-73.8581826189999,"POINT (-73.85818261899993 40.88584267800008)",10466
"748",230448650,"July",4,2021,18:20:00,"BRONX",41,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1015014,237387,40.818202824,-73.888855446,"POINT (-73.88885544599998 40.818202824000025)",10474
"749",226803363,"April",11,2021,03:00:00,"BROOKLYN",77,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",998039,184139,40.6720932380001,-73.950292873,"POINT (-73.95029287299997 40.67209323800005)",11216
"750",228918111,"May",31,2021,19:50:00,"BROOKLYN",83,0,NA,FALSE,"18-24","M","BLACK HISPANIC","18-24","M","BLACK HISPANIC",1009422,191993,40.693625625,-73.909228481,"POINT (-73.90922848099996 40.69362562500004)",11207
"751",230563798,"July",7,2021,00:28:00,"BROOKLYN",75,0,NA,FALSE,NA,NA,NA,"45-64","M","BLACK",1018550,186754,40.6792151120001,-73.876338629,"POINT (-73.87633862899997 40.67921511200007)",11208
"752",228426149,"May",19,2021,21:36:00,"QUEENS",113,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","WHITE","25-44","M","BLACK",1049021,189295,40.686019044,-73.766456596,"POINT (-73.76645659599995 40.68601904400003)",11434
"753",227953673,"May",10,2021,00:01:00,"QUEENS",114,0,NA,TRUE,"25-44","M","BLACK","25-44","M","BLACK",1000198,214660,40.755862463,-73.942437503,"POINT (-73.94243750299995 40.75586246300003)",11101
"754",233149852,"September",3,2021,07:02:00,"MANHATTAN",33,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1002656,246987,40.8445864560001,-73.933476802,"POINT (-73.93347680199997 40.84458645600006)",10033
"755",231637053,"July",31,2021,22:36:00,"QUEENS",115,0,NA,FALSE,NA,NA,NA,"45-64","M","BLACK HISPANIC",1018623,214936,40.756567585,-73.875931534,"POINT (-73.87593153399997 40.75656758500002)",11369
"756",227950648,"May",6,2021,11:00:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1000243,171648,40.6378044680001,-73.942377197,"POINT (-73.94237719699998 40.63780446800007)",11210
"757",229822334,"June",19,2021,22:05:00,"MANHATTAN",25,0,NA,FALSE,NA,NA,NA,"<18","F","BLACK HISPANIC",1000558,231080,40.800930373,-73.941098241,"POINT (-73.94109824099996 40.80093037300003)",10035
"758",232978166,"August",31,2021,19:20:00,"BRONX",43,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"25-44","M","BLACK","18-24","M","BLACK",1022126,238820,40.8221083710001,-73.863152741,"POINT (-73.86315274099996 40.82210837100007)",10473
"759",231698072,"August",2,2021,23:09:00,"BRONX",40,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK",1009097,235098,40.811938785,-73.9102411919999,"POINT (-73.91024119199994 40.811938785000045)",10455
"760",229540933,"June",14,2021,22:19:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",997629,172369,40.639787794,-73.951794247,"POINT (-73.95179424699995 40.63978779400002)",11226
"761",234143776,"September",27,2021,03:50:00,"MANHATTAN",34,0,NA,FALSE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC",1007258,255280,40.867337467,-73.916815378,"POINT (-73.91681537799997 40.86733746700002)",10034
"762",224465137,"February",16,2021,20:48:00,"BRONX",44,0,"DEPT STORE",TRUE,"45-64","M","BLACK","25-44","M","BLACK",1007961,246839,40.84416759,-73.9143035179999,"POINT (-73.91430351799994 40.84416759000004)",10452
"763",233948353,"September",23,2021,01:00:00,"BROOKLYN",81,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1005863,189395,40.686504121,-73.9220709479999,"POINT (-73.92207094799994 40.686504121000034)",11221
"764",228865039,"May",28,2021,02:15:00,"MANHATTAN",34,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC",1005250,254388,40.8648942040001,-73.92407815,"POINT (-73.92407814999996 40.86489420400005)",10034
"765",227089385,"April",18,2021,21:56:00,"QUEENS",114,0,NA,TRUE,NA,NA,NA,"18-24","M","BLACK",1007938,217508,40.7636621450001,-73.914490128,"POINT (-73.91449012799995 40.76366214500007)",11103
"766",229224142,"June",7,2021,19:55:00,"QUEENS",113,0,NA,TRUE,NA,NA,NA,"45-64","M","BLACK",1042534,184647,40.673306465,-73.789886882,"POINT (-73.78988688199998 40.673306465000046)",11436
"767",232331294,"August",16,2021,00:30:00,"BROOKLYN",75,0,NA,TRUE,NA,NA,NA,"18-24","M","BLACK",1014905,185861,40.6767774040001,-73.889484104,"POINT (-73.88948410399996 40.67677740400006)",11207
"768",224465137,"February",16,2021,20:48:00,"BRONX",44,0,"DEPT STORE",TRUE,"45-64","M","BLACK","25-44","M","ASIAN / PACIFIC ISLANDER",1007961,246839,40.84416759,-73.9143035179999,"POINT (-73.91430351799994 40.84416759000004)",10452
"769",229498263,"June",13,2021,07:00:00,"BRONX",48,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1016260,246080,40.842058175,-73.8843123519999,"POINT (-73.88431235199994 40.842058175000034)",10460
"770",228586948,"May",23,2021,17:17:00,"BROOKLYN",73,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",1008341,188134,40.683036568,-73.9131404789999,"POINT (-73.91314047899994 40.68303656800003)",11233
"771",228918111,"May",31,2021,19:50:00,"BROOKLYN",83,0,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1009422,191993,40.693625625,-73.909228481,"POINT (-73.90922848099996 40.69362562500004)",11207
"772",230448317,"July",4,2021,23:23:00,"MANHATTAN",30,0,NA,FALSE,NA,NA,NA,"18-24","F","BLACK",1000737,241071,40.8283525410001,-73.9404271659999,"POINT (-73.94042716599995 40.82835254100007)",10031
"773",229643179,"June",16,2021,23:30:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","F","BLACK",999070,193133,40.6967780490001,-73.946556396,"POINT (-73.94655639599996 40.69677804900005)",11206
"774",230448651,"July",4,2021,22:08:00,"BRONX",50,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK HISPANIC",1012377,263348,40.8894667910001,-73.898273629,"POINT (-73.89827362899997 40.88946679100008)",10463
"775",232299784,"August",16,2021,00:26:00,"BROOKLYN",81,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1001469,191733,40.692931032,-73.9379085149999,"POINT (-73.93790851499993 40.69293103200005)",11221
"776",228109390,"May",12,2021,23:11:00,"BROOKLYN",83,0,NA,TRUE,"25-44","M","BLACK","25-44","M","BLACK",1006489,190021,40.688220797,-73.9198117,"POINT (-73.91981169999997 40.68822079700004)",11221
"777",224353206,"February",14,2021,00:12:00,"BRONX",47,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1024922,262189,40.886236802,-73.852908833,"POINT (-73.85290883299997 40.88623680200004)",10466
"778",233828149,"September",20,2021,14:02:00,"BROOKLYN",94,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1000805,200665,40.717448534,-73.9402809869999,"POINT (-73.94028098699994 40.71744853400003)",11211
"779",233459106,"September",10,2021,17:35:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"25-44","M","BLACK",998205,190419,40.6893301530001,-73.949681448,"POINT (-73.94968144799998 40.68933015300007)",11216
"780",222527697,"January",2,2021,05:10:00,"QUEENS",105,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1054429,199737,40.714638552,-73.7468482629999,"POINT (-73.74684826299993 40.714638552000046)",11429
"781",227127705,"April",18,2021,23:40:00,"MANHATTAN",30,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",998619,238798,40.822117502,-73.948085233,"POINT (-73.94808523299997 40.82211750200002)",10031
"782",232390407,"August",17,2021,13:00:00,"BRONX",41,0,"COMMERCIAL BLDG",FALSE,"18-24","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC",1015966,235235,40.812292824,-73.885426178,"POINT (-73.885426178 40.812292824000046)",10474
"783",232924793,"August",30,2021,18:35:00,"MANHATTAN",24,0,NA,FALSE,"18-24","M","BLACK","65+","M","WHITE HISPANIC",994327,230100,40.7982498420001,-73.9636055889999,"POINT (-73.96360558899994 40.79824984200008)",10025
"784",225909568,"March",20,2021,00:19:00,"MANHATTAN",34,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1004560,254713,40.865787845,-73.9265717869999,"POINT (-73.92657178699994 40.86578784500005)",10034
"785",226230157,"March",28,2021,23:00:00,"MANHATTAN",6,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",984649,204461,40.7278831160001,-73.9985618709999,"POINT (-73.99856187099994 40.727883116000044)",10012
"786",230713945,"July",10,2021,08:54:00,"BRONX",40,0,NA,FALSE,"18-24","M","BLACK","<18","M","BLACK",1009347,237072,40.817356155,-73.909330682,"POINT (-73.90933068199998 40.81735615500003)",10455
"787",222932692,"January",11,2021,23:49:00,"BRONX",47,0,"MULTI DWELL - APT BUILD",TRUE,"<18","M","BLACK","18-24","M","BLACK HISPANIC",1020808,262493,40.8870891880001,-73.867785667,"POINT (-73.86778566699996 40.88708918800006)",10467
"788",232496782,"August",19,2021,23:17:00,"QUEENS",108,0,NA,TRUE,NA,NA,NA,"45-64","M","BLACK",1001262,211748,40.7478677780001,-73.938604386,"POINT (-73.93860438599995 40.74786777800006)",11101
"789",234101078,"September",26,2021,22:31:00,"BRONX",44,0,NA,FALSE,"18-24","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC",1006176,243360,40.8346233600001,-73.920766358,"POINT (-73.92076635799998 40.83462336000007)",10452
"790",231631685,"July",31,2021,23:10:00,"MANHATTAN",34,0,"GROCERY/BODEGA",FALSE,"25-44","M","BLACK HISPANIC","25-44","F","BLACK HISPANIC",1003268,249041,40.850222784,-73.931259031,"POINT (-73.93125903099997 40.85022278400004)",10033
"791",230162442,"June",27,2021,17:15:00,"MANHATTAN",14,0,NA,FALSE,"<18","M","BLACK","18-24","M","WHITE",988191,215312,40.7576655400001,-73.985776115,"POINT (-73.98577611499996 40.75766554000006)",10036
"792",223872338,"February",2,2021,11:07:00,"BROOKLYN",77,0,"MULTI DWELL - APT BUILD",TRUE,NA,NA,NA,"65+","M","BLACK",997735,185303,40.6752886240001,-73.9513864469999,"POINT (-73.95138644699995 40.675288624000075)",11216
"793",233790860,"September",18,2021,23:17:00,"BRONX",44,0,NA,TRUE,NA,NA,NA,"<18","M","BLACK HISPANIC",1010270,246284,40.8426377760001,-73.90596033,"POINT (-73.90596032999997 40.84263777600006)",10457
"794",231810231,"August",4,2021,21:41:00,"BROOKLYN",77,0,NA,TRUE,"25-44","F","BLACK","25-44","F","BLACK",996304,185058,40.6746182190001,-73.956545805,"POINT (-73.95654580499998 40.674618219000074)",11238
"795",227000895,"April",15,2021,16:15:00,"QUEENS",103,0,"HOTEL/MOTEL",FALSE,"<18","M","ASIAN / PACIFIC ISLANDER","45-64","M","BLACK",1046158,197667,40.7090186530001,-73.776702723,"POINT (-73.77670272299997 40.709018653000044)",11423
"796",222772732,"January",7,2021,04:20:00,"MANHATTAN",25,0,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",1002966,230790,40.8001296300001,-73.9324015459999,"POINT (-73.93240154599994 40.80012963000007)",10035
"797",234208836,"September",28,2021,20:40:00,"MANHATTAN",24,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","F","BLACK",991495,226842,40.789310287,-73.9738376509999,"POINT (-73.97383765099994 40.78931028700004)",10024
"798",231390985,"July",26,2021,21:47:00,"MANHATTAN",32,0,NA,TRUE,NA,NA,NA,"18-24","M","BLACK",999874,238251,40.820614011,-73.9435521039999,"POINT (-73.94355210399993 40.82061401100003)",10030
"799",228262995,"May",15,2021,21:07:00,"BRONX",44,0,NA,TRUE,"18-24","M","WHITE HISPANIC","<18","M","WHITE HISPANIC",1010688,245851,40.841448077,-73.904451309,"POINT (-73.90445130899997 40.841448077000045)",10457
"800",231866066,"August",5,2021,17:35:00,"QUEENS",105,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1054362,196224,40.70499677,-73.7471265289999,"POINT (-73.74712652899994 40.70499677000004)",11429
"801",233828558,"September",20,2021,19:30:00,"BRONX",43,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1022040,240165,40.825800379,-73.86345589,"POINT (-73.86345588999995 40.825800379000036)",10472
"802",230451566,"July",5,2021,04:29:00,"BROOKLYN",69,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1007050,172316,40.63962308,-73.9178487089999,"POINT (-73.91784870899994 40.639623080000035)",11236
"803",232265325,"August",13,2021,17:45:00,"QUEENS",113,0,NA,FALSE,"25-44","M","BLACK","18-24","F","BLACK",1051659,184089,40.6717101080001,-73.7569968769999,"POINT (-73.75699687699995 40.67171010800007)",11413
"804",225663031,"March",15,2021,17:25:00,"BROOKLYN",73,0,"RESTAURANT/DINER",FALSE,"18-24","M","BLACK","45-64","F","BLACK",1008883,183248,40.669624113,-73.911204138,"POINT (-73.91120413799997 40.66962411300005)",11212
"805",224744462,"February",23,2021,19:50:00,"BROOKLYN",70,0,"COMMERCIAL BLDG",FALSE,NA,NA,NA,"25-44","M","BLACK",995107,175859,40.649370543,-73.960875898,"POINT (-73.96087589799998 40.64937054300003)",11226
"806",225387703,"March",9,2021,18:20:00,"BROOKLYN",69,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1012704,175489,40.6483159200001,-73.897462907,"POINT (-73.89746290699998 40.64831592000007)",11236
"807",230311080,"July",1,2021,13:50:00,"MANHATTAN",30,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",996959,237594,40.8188154050001,-73.95408521,"POINT (-73.95408520999997 40.81881540500007)",10031
"808",229166119,"June",5,2021,22:50:00,"BROOKLYN",73,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1010771,185287,40.6752152540001,-73.904390237,"POINT (-73.90439023699997 40.67521525400008)",11207
"809",233173934,"September",5,2021,12:58:00,"BRONX",47,0,NA,TRUE,NA,NA,NA,"25-44","M","BLACK",1027699,256227,40.869859746,-73.8429043419999,"POINT (-73.84290434199994 40.86985974600003)",10469
"810",229643172,"June",16,2021,23:22:00,"BRONX",52,0,NA,FALSE,"18-24","M","WHITE HISPANIC","25-44","F","BLACK",1014313,254123,40.864140648,-73.891313038,"POINT (-73.89131303799998 40.864140648000046)",10458
"811",231008084,"July",16,2021,23:09:00,"MANHATTAN",34,0,NA,FALSE,"18-24","M","BLACK","25-44","F","WHITE HISPANIC",1004631,254083,40.864058522,-73.926317007,"POINT (-73.92631700699997 40.86405852200004)",10034
"812",227496844,"April",28,2021,09:10:00,"BRONX",46,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","25-44","F","BLACK",1005725,249742,40.852141187,-73.922375722,"POINT (-73.92237572199997 40.85214118700002)",10453
"813",227221321,"April",21,2021,16:30:00,"BRONX",41,0,NA,TRUE,"45-64","M","BLACK","45-64","M","BLACK",1014791,239916,40.825144983,-73.8896496039999,"POINT (-73.88964960399994 40.82514498300003)",10459
"814",226203716,"March",26,2021,20:40:00,"BROOKLYN",71,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",995732,182977,40.6689071000001,-73.958611456,"POINT (-73.95861145599997 40.66890710000007)",11225
"815",225295282,"March",5,2021,17:15:00,"BRONX",43,0,NA,TRUE,"18-24","M","WHITE HISPANIC","25-44","M","BLACK",1020203,244832,40.838617608,-73.870068449,"POINT (-73.87006844899997 40.83861760800004)",10460
"816",233897874,"September",22,2021,03:30:00,"BRONX",46,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1011755,250279,40.8535983670001,-73.9005768809999,"POINT (-73.90057688099995 40.85359836700008)",10457
"817",231246225,"July",22,2021,06:32:00,"MANHATTAN",34,0,"GROCERY/BODEGA",TRUE,"25-44","F","WHITE HISPANIC","25-44","M","BLACK HISPANIC",1005596,254339,40.864758883,-73.9228273799999,"POINT (-73.92282737999993 40.86475888300004)",10034
"818",227344206,"April",24,2021,01:00:00,"QUEENS",110,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC",1028240,216107,40.7597390600001,-73.8412112199999,"POINT (-73.84121121999993 40.75973906000007)",11368
"819",232188180,"August",12,2021,14:00:00,"QUEENS",103,0,"GROCERY/BODEGA",FALSE,"65+","M","BLACK","45-64","M","BLACK HISPANIC",1036890,196410,40.7056284830001,-73.810141597,"POINT (-73.81014159699998 40.705628483000055)",11427
"820",227344208,"April",24,2021,19:05:00,"BROOKLYN",77,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","F","BLACK",1001576,185353,40.6754191800001,-73.937539069,"POINT (-73.93753906899997 40.67541918000006)",11213
"821",232733684,"August",25,2021,23:16:00,"MANHATTAN",28,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","25-44","M","BLACK",998362,231048,40.8008463210001,-73.9490300849999,"POINT (-73.94903008499993 40.800846321000044)",10026
"822",228307361,"May",17,2021,16:47:00,"BRONX",42,0,NA,FALSE,"<18","M","BLACK","65+","M","BLACK HISPANIC",1015687,244209,40.8369248860001,-73.88639203,"POINT (-73.88639202999997 40.83692488600008)",10460
"823",229089208,"June",3,2021,17:51:00,"STATEN ISLAND",120,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",960128,171541,40.637492364,-74.086914819,"POINT (-74.08691481899997 40.637492364000025)",10301
"824",233080845,"September",2,2021,17:42:00,"BRONX",41,0,NA,FALSE,"<18","M","BLACK","18-24","M","BLACK",1014604,238800,40.8220825270001,-73.890330326,"POINT (-73.89033032599998 40.82208252700008)",10459
"825",225909570,"March",19,2021,16:05:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1009025,245868,40.8414995590001,-73.9104615259999,"POINT (-73.91046152599995 40.841499559000056)",10457
"826",229823899,"June",18,2021,23:10:00,"BRONX",40,0,NA,FALSE,"25-44","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",1010156,236285,40.8151937260001,-73.9064109559999,"POINT (-73.90641095599993 40.81519372600008)",10455
"827",223240946,"January",18,2021,22:10:00,"BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"45-64","M","BLACK",1005279,236126,40.81477027,-73.924030562,"POINT (-73.92403056199998 40.81477027000005)",10451
"828",228253201,"May",14,2021,06:07:00,"BROOKLYN",79,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",998611,187749,40.6820009630001,-73.948223153,"POINT (-73.94822315299997 40.682000963000064)",11216
"829",226321041,"March",30,2021,02:25:00,"BRONX",44,0,NA,FALSE,"18-24","M","BLACK","<18","M","BLACK",1004227,237572,40.818741576,-73.9278267879999,"POINT (-73.92782678799993 40.818741576000036)",10451
"830",224950992,"February",27,2021,02:15:00,"BRONX",45,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC",1033515,237761,40.819145544,-73.822011339,"POINT (-73.82201133899997 40.81914554400004)",10465
"831",231974220,"August",9,2021,00:11:00,"QUEENS",101,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1051599,157183,40.597859585,-73.757481702,"POINT (-73.75748170199995 40.59785958500004)",11691
"832",230717903,"July",11,2021,01:09:00,"BROOKLYN",79,0,NA,FALSE,"<18","F","WHITE HISPANIC","25-44","M","BLACK",996546,187436,40.6811449590001,-73.9556690379999,"POINT (-73.95566903799994 40.68114495900005)",11216
"833",233684860,"September",16,2021,21:11:00,"BRONX",47,0,NA,TRUE,NA,NA,NA,"25-44","M","BLACK",1021502,261806,40.885200688,-73.86527957,"POINT (-73.86527956999998 40.88520068800005)",10467
"834",233149851,"September",4,2021,20:18:00,"MANHATTAN",32,0,NA,FALSE,"<18","M","BLACK","<18","M","BLACK",998593,235938,40.8142676480001,-73.948185286,"POINT (-73.94818528599995 40.814267648000055)",10039
"835",229863862,"June",21,2021,20:09:00,"BRONX",42,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1012839,242402,40.831974874,-73.8966920409999,"POINT (-73.89669204099994 40.831974874000025)",10456
"836",229493098,"June",10,2021,21:40:00,"BRONX",50,0,NA,FALSE,NA,NA,NA,"<18","M","WHITE HISPANIC",1009213,257945,40.874646762,-73.9097370969999,"POINT (-73.90973709699995 40.87464676200005)",10463
"837",227950669,"May",9,2021,03:48:00,"BRONX",48,0,"BEAUTY/NAIL SALON",TRUE,"25-44","M","BLACK","25-44","M","BLACK",1014565,250748,40.85487643,-73.8904172329999,"POINT (-73.89041723299994 40.85487643000005)",10458
"838",230421164,"July",2,2021,16:15:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK",1005525,181441,40.664673007,-73.923314788,"POINT (-73.92331478799997 40.66467300700003)",11212
"839",226542630,"April",5,2021,00:01:00,"BRONX",48,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1016121,248725,40.84931842,-73.8848021479999,"POINT (-73.88480214799995 40.84931842000003)",10460
"840",232986096,"September",1,2021,02:24:00,"BROOKLYN",63,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1000528,168138,40.628169744,-73.9413587829999,"POINT (-73.94135878299994 40.62816974400005)",11210
"841",226503935,"April",3,2021,18:23:00,"BRONX",44,0,NA,TRUE,"18-24","M","BLACK","65+","M","BLACK",1008053,241673,40.8299881730001,-73.913989339,"POINT (-73.91398933899995 40.82998817300006)",10456
"842",228709427,"May",19,2021,23:22:00,"BRONX",41,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1013033,238140,40.820276273,-73.8960092849999,"POINT (-73.89600928499993 40.82027627300005)",10459
"843",231671194,"August",2,2021,03:20:00,"BRONX",47,0,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",1026624,264377,40.892234156,-73.846739621,"POINT (-73.84673962099998 40.89223415600002)",10466
"844",233172873,"September",3,2021,19:08:00,"BRONX",43,0,NA,TRUE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK",1024458,243524,40.8350091840001,-73.8546988809999,"POINT (-73.85469888099993 40.83500918400005)",10462
