"","incident_key","month","day","year","occur_time","boro","precinct","jurisdiction_code","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat","zipcode"
"1",165724972,"June",9,2017,23:18:00,"QUEENS",113,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1045670.0625,193206.921875,40.6967802230001,-73.7785033549999,"POINT (-73.77850335499994 40.696780223000076)",11433
"2",161486738,"January",31,2017,22:45:00,"QUEENS",102,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1024875.875,191367.953125,40.6918525730001,-73.8535039829999,"POINT (-73.85350398299994 40.69185257300006)",11421
"3",169761300,"September",26,2017,17:56:00,"BRONX",50,0,NA,FALSE,"18-24","M","BLACK","25-44","M","WHITE HISPANIC",1012316.9375,256662.203125,40.8711165560001,-73.898518871,"POINT (-73.89851887099996 40.87111655600006)",10468
"4",163520830,"April",6,2017,01:00:00,"BRONX",48,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC",1016276.125,250654.09375,40.8546126460001,-73.884232227,"POINT (-73.88423222699998 40.85461264600008)",10458
"5",171826202,"November",20,2017,15:00:00,"QUEENS",112,0,NA,FALSE,"<18","M","ASIAN / PACIFIC ISLANDER","<18","M","WHITE",1024295.0625,204430.53125,40.727708856,-73.855520707,"POINT (-73.85552070699998 40.72770885600005)",11374
"6",166413153,"June",25,2017,01:49:00,"BRONX",47,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",1021536.125,259073.828125,40.877701589,-73.865171365,"POINT (-73.86517136499998 40.877701589000026)",10467
"7",165721033,"June",11,2017,11:25:00,"BROOKLYN",77,0,NA,FALSE,"25-44","F","WHITE","25-44","M","BLACK",1004393,181589,40.665081882,-73.9273946869999,"POINT (-73.92739468699995 40.66508188200004)",11212
"8",163631341,"April",8,2017,00:56:00,"BROOKLYN",77,0,NA,FALSE,NA,NA,NA,"45-64","F","BLACK",1005328.125,183149.640625,40.6693633150001,-73.92401909,"POINT (-73.92401908999994 40.669363315000055)",11233
"9",167036161,"July",14,2017,03:26:00,"BROOKLYN",70,0,NA,FALSE,"25-44","M","BLACK","18-24","M","ASIAN / PACIFIC ISLANDER",993625,177253,40.653198462,-73.966214667,"POINT (-73.96621466699997 40.653198462000034)",11226
"10",171509879,"November",12,2017,02:45:00,"STATEN ISLAND",120,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","<18","F","BLACK",962309.5625,165151.828125,40.619961109,-74.0790337189999,"POINT (-74.07903371899994 40.61996110900003)",10304
"11",164781320,"May",14,2017,12:41:00,"BROOKLYN",75,0,NA,FALSE,"18-24","M","BLACK","18-24","M","ASIAN / PACIFIC ISLANDER",1017445.3125,184209.140625,40.6722342630001,-73.880333921,"POINT (-73.88033392099999 40.672234263000064)",11208
"12",169924415,"October",1,2017,18:06:00,"QUEENS",105,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1057535.375,181652.4375,40.664975622,-73.735839582,"POINT (-73.73583958199998 40.66497562200004)",11422
"13",162097560,"February",20,2017,14:50:00,"BROOKLYN",67,0,NA,TRUE,"<18","M","BLACK","<18","M","BLACK",1004776.375,178384.203125,40.656284541,-73.926022543,"POINT (-73.92602254299999 40.65628454100005)",11203
"14",160296907,"January",14,2017,08:00:00,"BRONX",46,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1007363,251994.953125,40.8583207340001,-73.9164470759999,"POINT (-73.91644707599994 40.858320734000074)",10468
"15",163422744,"April",3,2017,14:57:00,"QUEENS",113,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",1041947,187127.90625,40.6801198200001,-73.791981777,"POINT (-73.79198177699999 40.68011982000007)",11434
"16",164301446,"April",29,2017,00:04:00,"MANHATTAN",24,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK HISPANIC","25-44","M","BLACK",993290.3125,230079.125,40.7981936670001,-73.9673498989999,"POINT (-73.96734989899994 40.798193667000085)",10025
"17",171339303,"November",7,2017,23:35:00,"BRONX",41,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1012345.75,236786.8125,40.8165643680001,-73.898497963,"POINT (-73.89849796299995 40.816564368000066)",10455
"18",170599535,"October",20,2017,14:34:00,"BROOKLYN",67,0,NA,FALSE,"<18","U","UNKNOWN","18-24","M","BLACK",998589.75,177083.703125,40.652727132,-73.948322455,"POINT (-73.94832245499998 40.65272713200005)",11226
"19",164887362,"May",16,2017,16:30:00,"BRONX",46,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","<18","M","WHITE HISPANIC",1005622.75,248047.015625,40.847489206,-73.922750729,"POINT (-73.92275072899997 40.847489206000034)",10453
"20",162178919,"February",22,2017,19:14:00,"BROOKLYN",81,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",1005084.75,191071.5,40.6911075940001,-73.924871916,"POINT (-73.92487191599997 40.69110759400007)",11221
"21",168306060,"August",18,2017,21:26:00,"QUEENS",103,0,NA,TRUE,"25-44","M","BLACK","18-24","M","BLACK",1041906.5625,194066.890625,40.6991659500001,-73.7920681849999,"POINT (-73.79206818499995 40.699165950000065)",11433
"22",161767500,"February",8,2017,21:00:00,"BRONX",44,0,NA,TRUE,NA,NA,NA,"18-24","M","BLACK",1007410.75,242801.890625,40.8330883610001,-73.9163062099999,"POINT (-73.91630620999996 40.83308836100008)",10456
"23",167343475,"July",23,2017,21:01:00,"BRONX",48,0,NA,FALSE,"25-44","M","WHITE","45-64","M","WHITE HISPANIC",1017356,245369,40.840102648,-73.880354752,"POINT (-73.88035475199996 40.84010264800003)",10460
"24",166660834,"July",2,2017,00:33:00,"BRONX",42,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1015903.9375,243744.28125,40.835648593,-73.8856102399999,"POINT (-73.88561023999995 40.83564859300003)",10460
"25",160071567,"January",6,2017,17:36:00,"BRONX",48,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1017490.375,245503.09375,40.8404701910001,-73.8798684499999,"POINT (-73.87986844999995 40.840470191000065)",10460
"26",166188250,"June",18,2017,00:20:00,"BROOKLYN",69,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1013623.625,173783.046875,40.643630446,-73.894156322,"POINT (-73.89415632199996 40.64363044600003)",11236
"27",167581878,"July",29,2017,04:20:00,"BROOKLYN",73,0,NA,FALSE,"18-24","M","BLACK","25-44","F","BLACK",1010862.125,178621.234375,40.6569189420001,-73.9040880329999,"POINT (-73.90408803299994 40.65691894200006)",11212
"28",166660833,"June",30,2017,14:54:00,"BRONX",44,0,"HOSPITAL",TRUE,"45-64","M","BLACK","25-44","M","WHITE HISPANIC",1008668.75,246692.140625,40.843762575,-73.911746056,"POINT (-73.91174605599997 40.84376257500003)",10453
"29",161644004,"February",5,2017,17:12:00,"BROOKLYN",69,0,NA,TRUE,NA,NA,NA,"18-24","M","BLACK",1009382.5625,171207.296875,40.6365736160001,-73.909448177,"POINT (-73.90944817699994 40.636573616000085)",11236
"30",166585773,"June",30,2017,01:15:00,"BRONX",42,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1012859.5,244801.09375,40.838559623,-73.89660773,"POINT (-73.89660772999997 40.83855962300004)",10457
"31",172712526,"December",15,2017,18:50:00,"MANHATTAN",24,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",994726.25,229434.875,40.7964237900001,-73.962164625,"POINT (-73.96216462499996 40.79642379000006)",10025
"32",168378723,"August",22,2017,14:43:00,"QUEENS",114,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1002652.3125,215969.046875,40.7594506950001,-73.9335751369999,"POINT (-73.93357513699993 40.759450695000055)",11106
"33",168528144,"August",27,2017,02:12:00,"BROOKLYN",88,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",992374.0625,191533.03125,40.6923951850001,-73.970705739,"POINT (-73.97070573899998 40.692395185000066)",11205
"34",164781321,"May",13,2017,03:53:00,"BRONX",42,0,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1015667.375,243850.453125,40.8359408480001,-73.886464631,"POINT (-73.88646463099997 40.835940848000064)",10460
"35",171254027,"November",3,2017,16:12:00,"MANHATTAN",9,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"25-44","M","BLACK","18-24","M","BLACK",990954.1875,203045.640625,40.7239957670001,-73.975814407,"POINT (-73.97581440699997 40.723995767000076)",10009
"36",172559733,"December",13,2017,02:58:00,"BRONX",40,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1004742.6875,235014.375,40.81172043,-73.925971477,"POINT (-73.92597147699996 40.81172043000004)",NA
"37",166660830,"July",2,2017,22:42:00,"BRONX",40,0,NA,FALSE,"25-44","M","BLACK HISPANIC","<18","M","WHITE HISPANIC",1007961.5,235829.046875,40.813948425,-73.9143406219999,"POINT (-73.91434062199994 40.813948425000035)",10455
"38",169602973,"September",21,2017,20:11:00,"BROOKLYN",90,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK HISPANIC","25-44","M","BLACK",993513.625,197321.046875,40.7082808170001,-73.966588469,"POINT (-73.96658846899999 40.70828081700006)",11249
"39",167582207,"July",30,2017,20:50:00,"BRONX",43,0,NA,FALSE,"18-24","M","WHITE HISPANIC","45-64","M","BLACK HISPANIC",1018182.0625,239890.71875,40.825063218,-73.877397037,"POINT (-73.877397037 40.825063218000025)",10472
"40",165578498,"June",6,2017,18:59:00,"BROOKLYN",81,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1003533.3125,187950.21875,40.6825439090001,-73.930475287,"POINT (-73.93047528699998 40.68254390900006)",11233
"41",162744956,"March",13,2017,04:00:00,"QUEENS",115,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1016781,214676,40.7558609210001,-73.882581514,"POINT (-73.88258151399998 40.75586092100008)",11370
"42",172233867,"December",3,2017,19:30:00,"BROOKLYN",66,0,NA,FALSE,NA,NA,NA,"45-64","F","BLACK",992635.125,173428.265625,40.6427013860001,-73.969786853,"POINT (-73.96978685299996 40.642701386000056)",11218
"43",166352784,"June",22,2017,21:09:00,"BROOKLYN",69,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1011275.6875,173735.21875,40.6435066440001,-73.90261708,"POINT (-73.90261707999997 40.64350664400007)",11236
"44",167835440,"August",5,2017,23:30:00,"QUEENS",105,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1054845,180836,40.66275655,-73.745545706,"POINT (-73.74554570599997 40.66275655000004)",11413
"45",167960380,"August",9,2017,23:55:00,"QUEENS",103,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1039781,191945,40.6933554600001,-73.7997513029999,"POINT (-73.79975130299994 40.69335546000008)",11433
"46",170517783,"October",17,2017,20:09:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",996949.0625,176623.203125,40.651465665,-73.954236189,"POINT (-73.95423618899997 40.651465665000046)",11226
"47",169680543,"September",24,2017,20:47:00,"BRONX",47,0,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",1023916.4375,262006.015625,40.885739146,-73.8565465849999,"POINT (-73.85654658499993 40.88573914600005)",10466
"48",168819244,"September",5,2017,15:45:00,"QUEENS",104,0,NA,FALSE,"18-24","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",1010072.125,198184.28125,40.7106173620001,-73.906860323,"POINT (-73.90686032299999 40.71061736200005)",11385
"49",170063918,"October",5,2017,07:09:00,"MANHATTAN",20,0,"COMMERCIAL BLDG",TRUE,"25-44","M","BLACK","25-44","M","WHITE",991040.25,225092.140625,40.784507751,-73.975481654,"POINT (-73.97548165399996 40.784507751000035)",10024
"50",167328739,"July",22,2017,02:20:00,"STATEN ISLAND",120,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","45-64","M","UNKNOWN",951637.0625,171141.90625,40.6363697420001,-74.1175063429999,"POINT (-74.11750634299995 40.636369742000056)",10310
"51",164337368,"May",1,2017,22:55:00,"BROOKLYN",69,0,NA,TRUE,"45-64","M","BLACK","45-64","M","BLACK",1014348,170816,40.63548411,-73.8915593409999,"POINT (-73.89155934099996 40.63548411000005)",11236
"52",165015157,"May",22,2017,03:30:00,"BRONX",45,0,NA,FALSE,"25-44","M","BLACK","45-64","M","BLACK",1031990.375,260455.515625,40.8814435310001,-73.827358066,"POINT (-73.82735806599999 40.88144353100006)",10475
"53",168000272,"August",10,2017,23:56:00,"STATEN ISLAND",120,0,"PVT HOUSE",TRUE,NA,NA,NA,"25-44","M","WHITE HISPANIC",951861.125,170819.203125,40.6354848130001,-74.116697495,"POINT (-74.11669749499998 40.63548481300006)",10310
"54",170620024,"October",20,2017,14:07:00,"BROOKLYN",67,0,NA,TRUE,"65+","M","BLACK","25-44","M","BLACK",998552.6875,172619.765625,40.6404746480001,-73.948465487,"POINT (-73.94846548699996 40.640474648000065)",11226
"55",167602863,"July",31,2017,12:34:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1011100,239162.921875,40.82308999,-73.90298906,"POINT (-73.90298906 40.82308999000003)",10456
"56",171866986,"November",21,2017,22:25:00,"BROOKLYN",75,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1018108.875,174057.375,40.6443674070001,-73.877992784,"POINT (-73.87799278399996 40.64436740700006)",11239
"57",168819243,"September",5,2017,18:35:00,"BRONX",40,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK",1005984,238108,40.820208596,-73.92147721,"POINT (-73.92147720999998 40.82020859600004)",10451
"58",166886664,"July",7,2017,22:16:00,"BRONX",47,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1027266.375,259254.34375,40.878170981,-73.84444913,"POINT (-73.84444912999999 40.878170981000046)",10469
"59",165720219,"June",11,2017,03:11:00,"BROOKLYN",73,0,"PVT HOUSE",FALSE,NA,NA,NA,"25-44","F","BLACK",1007800.4375,182559.03125,40.6677359940001,-73.915108975,"POINT (-73.91510897499995 40.667735994000054)",11212
"60",171848200,"November",21,2017,14:29:00,"QUEENS",110,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",1021803.8125,207825.171875,40.7370372290001,-73.864490062,"POINT (-73.86449006199996 40.73703722900007)",11368
"61",163178331,"March",24,2017,21:00:00,"BROOKLYN",76,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK",981842.3125,185678.71875,40.6763298290001,-74.008681574,"POINT (-74.00868157399998 40.67632982900005)",112321
"62",170264299,"October",10,2017,17:32:00,"BRONX",48,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","F","WHITE HISPANIC","25-44","M","BLACK",1018095.4375,246879.71875,40.844246323,-73.877674768,"POINT (-73.87767476799996 40.84424632300005)",10460
"63",170846873,"October",25,2017,12:57:00,"BROOKLYN",79,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1001120.0625,190178.328125,40.688664488,-73.939170701,"POINT (-73.93917070099997 40.68866448800003)",11221
"64",170307138,"October",12,2017,03:49:00,"BROOKLYN",76,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"<18","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC",987736,188158,40.683134538,-73.987432531,"POINT (-73.98743253099997 40.68313453800005)",11217
"65",166660838,"July",3,2017,00:50:00,"BROOKLYN",81,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1000876.3125,191778.90625,40.6930581670001,-73.940045674,"POINT (-73.94004567399998 40.69305816700006)",11216
"66",164942051,"May",18,2017,21:36:00,"QUEENS",102,0,NA,TRUE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1024834.6875,189242.890625,40.6860199600001,-73.853665306,"POINT (-73.85366530599998 40.68601996000007)",11416
"67",170264298,"October",10,2017,21:50:00,"BROOKLYN",67,0,NA,FALSE,"<18","M","BLACK","18-24","M","BLACK",998587.5625,172193.859375,40.63930557,-73.94834073,"POINT (-73.94834072999998 40.63930557000003)",11235
"68",162079388,"February",18,2017,03:15:00,"BRONX",40,0,"BAR/NIGHT CLUB",FALSE,NA,NA,NA,"25-44","M","BLACK",1004742.6875,235014.375,40.81172043,-73.925971477,"POINT (-73.92597147699996 40.81172043000004)",NA
"69",170219564,"October",10,2017,00:05:00,"BROOKLYN",75,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1018125,184814.90625,40.673894379,-73.877880638,"POINT (-73.87788063799997 40.673894379000046)",11208
"70",163025375,"March",21,2017,19:55:00,"MANHATTAN",28,0,NA,FALSE,"18-24","M","BLACK","25-44","F","BLACK",998334.25,233661.796875,40.808020519,-73.949124833,"POINT (-73.94912483299998 40.808020519000024)",10027
"71",162423239,"March",2,2017,16:43:00,"BROOKLYN",77,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1005349.3125,183456.734375,40.670206169,-73.923941753,"POINT (-73.92394175299995 40.67020616900004)",11233
"72",162614955,"March",8,2017,17:20:00,"BROOKLYN",83,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1010783.9375,191425.796875,40.6920648060001,-73.9043194239999,"POINT (-73.90431942399994 40.692064806000076)",11237
"73",161531703,"February",1,2017,17:30:00,"STATEN ISLAND",120,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",959994,172152,40.6391690610001,-74.0873998279999,"POINT (-74.08739982799995 40.639169061000075)",10301
"74",168306063,"August",19,2017,21:44:00,"MANHATTAN",25,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1000344,230603.25,40.799622217,-73.941872334,"POINT (-73.94187233399998 40.799622217000035)",10035
"75",164814483,"May",15,2017,20:12:00,"BRONX",46,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1009700.75,249612.828125,40.8517760840001,-73.90800507,"POINT (-73.90800506999994 40.85177608400005)",10453
"76",162633212,"March",8,2017,18:44:00,"MANHATTAN",33,0,NA,FALSE,"<18","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC",1000648.875,243113.390625,40.833958481,-73.940740605,"POINT (-73.94074060499997 40.833958481000025)",10032
"77",168631299,"August",30,2017,14:30:00,"BROOKLYN",75,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","<18","M","BLACK",1014049.0625,184261.46875,40.672389976,-73.8925769959999,"POINT (-73.89257699599995 40.672389976000034)",11207
"78",169454924,"September",16,2017,22:45:00,"BRONX",49,0,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"18-24","M","WHITE",1021136.375,251008.6875,40.8555669310001,-73.866661288,"POINT (-73.86666128799999 40.855566931000055)",10462
"79",166152717,"June",16,2017,18:28:00,"QUEENS",113,0,NA,FALSE,"18-24","M","BLACK","<18","M","BLACK",1050846.375,185389.875,40.675286855,-73.759913464,"POINT (-73.75991346399996 40.675286855000024)",11434
"80",168111304,"August",14,2017,20:12:00,"QUEENS",105,0,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",1056374.25,179621.75,40.659411392,-73.7400466289999,"POINT (-73.74004662899995 40.65941139200004)",11422
"81",163479603,"April",4,2017,23:55:00,"QUEENS",113,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1051787.5,183859.609375,40.6710795050001,-73.7565359449999,"POINT (-73.75653594499994 40.67107950500008)",11413
"82",162079387,"February",20,2017,03:55:00,"MANHATTAN",18,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",985484,217851,40.764635237,-73.9955467679999,"POINT (-73.99554676799994 40.76463523700005)",10036
"83",167282055,"July",21,2017,10:45:00,"MANHATTAN",25,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","WHITE HISPANIC","18-24","M","BLACK",1002425.6875,231368.15625,40.8017176380001,-73.934351523,"POINT (-73.93435152299998 40.80171763800007)",10035
"84",166886662,"July",9,2017,02:33:00,"BROOKLYN",75,0,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",1018363,183567,40.670468245,-73.877028955,"POINT (-73.87702895499996 40.67046824500005)",11208
"85",170184280,"October",8,2017,19:44:00,"QUEENS",113,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1048715.5,195663.453125,40.703501144,-73.767497185,"POINT (-73.76749718499997 40.70350114400003)",11412
"86",168095393,"August",14,2017,13:20:00,"BROOKLYN",79,0,"GAS STATION",FALSE,"18-24","M","BLACK","65+","M","BLACK",1000001.6875,189598.34375,40.687074624,-73.943204736,"POINT (-73.94320473599998 40.68707462400005)",11221
"87",161767961,"February",8,2017,21:51:00,"BRONX",46,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1006529.125,249244.84375,40.8507746490001,-73.9194707029999,"POINT (-73.91947070299994 40.85077464900007)",10453
"88",168757752,"September",3,2017,13:54:00,"STATEN ISLAND",121,0,NA,FALSE,"<18","M","BLACK","25-44","M","BLACK",942822,166353,40.6231883780001,-74.149237695,"POINT (-74.14923769499995 40.623188378000066)",10314
"89",169761151,"September",26,2017,21:04:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"<18","M","BLACK",997753.9375,193358.921875,40.6974002580001,-73.95130203,"POINT (-73.95130202999998 40.69740025800007)",11206
"90",165391605,"June",1,2017,14:47:00,"BROOKLYN",67,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",999783.3125,170764.421875,40.6353800530001,-73.944035528,"POINT (-73.94403552799997 40.63538005300006)",11210
"91",171254026,"November",4,2017,00:25:00,"MANHATTAN",25,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",1002837.4375,229820.265625,40.7974682440001,-73.932868581,"POINT (-73.93286858099998 40.79746824400007)",10035
"92",171081963,"October",31,2017,21:00:00,"BRONX",43,2,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"<18","M","WHITE HISPANIC",1020891.125,236726.390625,40.816367217,-73.867625857,"POINT (-73.86762585699995 40.81636721700005)",10473
"93",166413154,"June",25,2017,02:02:00,"MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","18-24","M","BLACK",998173.125,227824.0625,40.7919977870001,-73.9497189689999,"POINT (-73.94971896899995 40.79199778700007)",10029
"94",165492102,"June",2,2017,18:40:00,"BROOKLYN",83,0,NA,TRUE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1003345.6875,192739.90625,40.695690906,-73.931138195,"POINT (-73.93113819499996 40.69569090600004)",11221
"95",160861307,"January",24,2017,20:21:00,"QUEENS",102,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1035568.3125,191843.109375,40.6931012250001,-73.8149433899999,"POINT (-73.81494338999994 40.69310122500008)",11419
"96",161078121,"January",25,2017,18:26:00,"BRONX",43,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1018182.0625,239890.71875,40.825063218,-73.877397037,"POINT (-73.877397037 40.825063218000025)",10472
"97",161644003,"February",3,2017,17:40:00,"BRONX",40,0,NA,TRUE,NA,NA,NA,"25-44","M","BLACK",1006594,232300,40.804265736,-73.919292635,"POINT (-73.91929263499998 40.80426573600005)",10454
"98",170435758,"October",15,2017,10:32:00,"BROOKLYN",69,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1010451,169550,40.632021594,-73.905605007,"POINT (-73.90560500699996 40.63202159400004)",11236
"99",170955522,"October",29,2017,05:15:00,"MANHATTAN",32,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1000438.5625,234476.46875,40.810252963,-73.94152145,"POINT (-73.94152144999998 40.81025296300004)",10037
"100",162945204,"March",17,2017,22:25:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",998808,172816,40.6410128530001,-73.9475451129999,"POINT (-73.94754511299993 40.64101285300006)",11226
"101",167108508,"July",14,2017,01:21:00,"QUEENS",101,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1052667.75,161622.296875,40.6100363190001,-73.7535882509999,"POINT (-73.75358825099994 40.61003631900007)",11691
"102",161118987,"January",26,2017,16:30:00,"MANHATTAN",32,0,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK HISPANIC","25-44","M","BLACK",1001751.5625,241629.453125,40.829883383,-73.936759681,"POINT (-73.93675968099996 40.829883383000045)",10039
"103",168442933,"August",24,2017,14:51:00,"QUEENS",105,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",1056107.75,179624.40625,40.6594208490001,-73.7410071309999,"POINT (-73.74100713099996 40.65942084900007)",11422
"104",165294204,"May",29,2017,18:46:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","18-24","M","BLACK",997241.6875,193691.078125,40.6983127170001,-73.953148722,"POINT (-73.95314872199998 40.69831271700008)",11205
"105",172795957,"December",20,2017,00:04:00,"BROOKLYN",90,0,NA,TRUE,"25-44","M","BLACK","18-24","M","WHITE HISPANIC",995957.8125,198402.09375,40.711245138,-73.9577706489999,"POINT (-73.95777064899995 40.71124513800004)",11211
"106",167754133,"August",4,2017,00:30:00,"BROOKLYN",70,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",993205.375,175595.484375,40.648649376,-73.9677291629999,"POINT (-73.96772916299994 40.64864937600004)",11226
"107",163780106,"April",13,2017,18:34:00,"QUEENS",102,0,NA,FALSE,"<18","M","BLACK","18-24","M","UNKNOWN",1026855.5,192913.4375,40.6960852550001,-73.846355667,"POINT (-73.84635566699995 40.69608525500007)",11418
"108",163178159,"March",25,2017,12:10:00,"BROOKLYN",70,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",995321.6875,174388.359375,40.6453336860001,-73.960104638,"POINT (-73.96010463799996 40.64533368600007)",11226
"109",170955476,"October",28,2017,04:26:00,"STATEN ISLAND",121,0,NA,TRUE,"25-44","M","BLACK","25-44","M","BLACK",942824.75,166366.640625,40.6232258310001,-74.1492278709999,"POINT (-74.14922787099994 40.62322583100007)",10314
"110",171866987,"November",22,2017,04:13:00,"BRONX",41,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1011837.0625,239059.390625,40.8228035550001,-73.900326389,"POINT (-73.90032638899999 40.822803555000064)",10459
"111",169103887,"September",7,2017,20:38:00,"BRONX",47,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1022722,262502,40.8871057530001,-73.860863447,"POINT (-73.86086344699999 40.88710575300007)",10466
"112",165147267,"May",24,2017,23:21:00,"BROOKLYN",90,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","M","BLACK","25-44","M","BLACK",1000919.1875,195651.578125,40.703687668,-73.939881479,"POINT (-73.93988147899995 40.70368766800004)",11206
"113",172937545,"December",24,2017,06:30:00,"BRONX",40,0,"BAR/NIGHT CLUB",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1006074.75,236931.96875,40.8169804990001,-73.921153159,"POINT (-73.92115315899997 40.81698049900007)",10451
"114",163842652,"April",16,2017,21:28:00,"BROOKLYN",69,0,NA,TRUE,NA,NA,NA,"18-24","M","BLACK",1006903.6875,170558.21875,40.634798721,-73.918381801,"POINT (-73.91838180099995 40.63479872100004)",11236
