"incident_key","month","day","year","occur_time","boro","precinct","jurisdiction_code","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat","zipcode","new_georeferenced_column"
190507405,"November",28,2018,20:32:00,"BROOKLYN",88,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK",990280.625,192761.9375,40.6957699210001,-73.9782536609999,"POINT (-73.97825366099994 40.69576992100008)",11205,NA
174535710,"February",8,2018,03:45:00,"QUEENS",105,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1057671.375,181272.40625,40.663931398,-73.735353502,"POINT (-73.73535350199995 40.663931398000045)",11422,NA
188485160,"October",7,2018,22:27:00,"BROOKLYN",83,0,NA,TRUE,"25-44","M","WHITE HISPANIC","18-24","F","WHITE HISPANIC",1008399,195178,40.7023705560001,-73.912906108,"POINT (-73.91290610799996 40.70237055600006)",11385,NA
175070654,"February",22,2018,02:32:00,"BRONX",41,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1014927,237541,40.818625813,-73.889169061,"POINT (-73.88916906099996 40.81862581300004)",10474,NA
189867544,"November",10,2018,01:47:00,"MANHATTAN",32,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1000619.9375,236798.65625,40.8166263850001,-73.940860583,"POINT (-73.94086058299996 40.81662638500006)",10030,NA
187175522,"September",4,2018,02:14:00,"MANHATTAN",23,2,"MULTI DWELL - APT BUILD",TRUE,NA,NA,NA,"25-44","M","BLACK",1000866.375,226631.578125,40.7887200850001,-73.9399954209999,"POINT (-73.93999542099994 40.78872008500008)",10029,NA
183565220,"June",6,2018,00:13:00,"BRONX",46,0,"MULTI DWELL - APT BUILD",TRUE,"18-24","M","BLACK","25-44","M","BLACK",1006332.8125,249456.6875,40.8513565900001,-73.920179602,"POINT (-73.92017960199996 40.85135659000008)",10453,NA
188105137,"September",27,2018,19:35:00,"BRONX",47,0,"PVT HOUSE",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1024833.625,264042.09375,40.891323362,-73.853217217,"POINT (-73.85321721699995 40.89132336200004)",10466,NA
178480482,"April",22,2018,11:59:00,"BROOKLYN",75,0,"MULTI DWELL - APT BUILD",TRUE,"25-44","M","BLACK","25-44","M","BLACK",1015159.625,183234.3125,40.669566855,-73.8885781769999,"POINT (-73.88857817699994 40.66956685500003)",11207,NA
177934246,"April",7,2018,22:15:00,"MANHATTAN",7,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","18-24","M","BLACK",989963.1875,200170.53125,40.716104978,-73.979392128,"POINT (-73.97939212799997 40.71610497800003)",10002,NA
189869187,"November",9,2018,00:19:00,"BRONX",43,0,"PVT HOUSE",FALSE,"18-24","F","BLACK","25-44","M","BLACK",1022590.625,240675.90625,40.8272002960001,-73.8614634149999,"POINT (-73.86146341499995 40.82720029600006)",10472,NA
183308091,"May",30,2018,15:59:00,"MANHATTAN",32,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",999874.5,238251.0625,40.820614182,-73.9435502979999,"POINT (-73.94355029799993 40.82061418200004)",10030,NA
190755786,"December",4,2018,22:25:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"25-44","M","BLACK",1000011.8125,192879.671875,40.6960810960001,-73.9431605509999,"POINT (-73.94316055099995 40.69608109600006)",11237,NA
178565039,"April",24,2018,20:38:00,"MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","M","BLACK","<18","M","BLACK",998173.125,227824.0625,40.7919977870001,-73.9497189689999,"POINT (-73.94971896899995 40.79199778700007)",10029,NA
185671671,"July",26,2018,18:34:00,"BROOKLYN",83,0,NA,FALSE,"18-24","M","BLACK","18-24","M","WHITE HISPANIC",1008275,192849,40.6959783340001,-73.913361632,"POINT (-73.91336163199999 40.695978334000074)",11237,NA
178393484,"April",19,2018,19:11:00,"BROOKLYN",79,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",997731.25,186925.75,40.6797427130001,-73.9513967199999,"POINT (-73.95139671999993 40.67974271300005)",11216,NA
186876047,"August",25,2018,23:05:00,"BRONX",44,0,NA,FALSE,"25-44","F","BLACK","25-44","M","WHITE HISPANIC",1004966.4375,240042.53125,40.8255207810001,-73.925147657,"POINT (-73.92514765699997 40.82552078100008)",10451,NA
173617997,"January",14,2018,21:40:00,"BRONX",43,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","18-24","M","BLACK",1018291.0625,243086.75,40.833834983,-73.8769869779999,"POINT (-73.87698697799993 40.83383498300003)",10472,NA
184396810,"June",22,2018,18:32:00,"BROOKLYN",67,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",999472.0625,168974.46875,40.630467551,-73.945160986,"POINT (-73.94516098599996 40.63046755100004)",11234,NA
185208849,"July",13,2018,13:45:00,"BROOKLYN",84,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",988004,191064,40.6911107340001,-73.986464627,"POINT (-73.98646462699998 40.69111073400006)",11207,NA
184630194,"June",30,2018,03:33:00,"BROOKLYN",83,0,"COMMERCIAL BLDG",TRUE,"25-44","M","BLACK","25-44","M","BLACK",1008054.8125,188856.9375,40.685021641,-73.914169784,"POINT (-73.91416978399997 40.68502164100005)",11207,NA
184396803,"June",24,2018,23:02:00,"BROOKLYN",81,0,NA,TRUE,NA,NA,NA,"18-24","M","BLACK",1005319,190473,40.6894642950001,-73.92402909,"POINT (-73.92402908999998 40.68946429500005)",11221,NA
184779101,"July",5,2018,00:49:00,"QUEENS",105,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1048450,181281,40.664026651,-73.768591777,"POINT (-73.76859177699998 40.66402665100003)",11434,NA
189580007,"November",2,2018,20:59:00,"BRONX",41,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1012927.625,238404.984375,40.821003923,-73.896388869,"POINT (-73.89638886899996 40.821003923000035)",10459,NA
184058457,"June",17,2018,03:41:00,"QUEENS",114,2,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1001898.625,221194.125,40.773793717,-73.936281982,"POINT (-73.93628198199997 40.773793717000046)",11102,NA
182362867,"May",4,2018,20:28:00,"BROOKLYN",84,0,NA,TRUE,"45-64","M","BLACK","25-44","M","BLACK",989661.875,189074.515625,40.685649197,-73.980487974,"POINT (-73.98048797399997 40.68564919700003)",11217,NA
184779098,"July",5,2018,01:30:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1004905.1875,179376.1875,40.659007021,-73.925555253,"POINT (-73.92555525299997 40.659007021000036)",11212,NA
190183452,"November",19,2018,20:48:00,"BROOKLYN",70,0,NA,FALSE,"<18","M","BLACK","18-24","M","WHITE HISPANIC",991549,169019,40.6305998500001,-73.973705316,"POINT (-73.97370531599995 40.63059985000007)",11230,NA
188236927,"October",2,2018,02:16:00,"BRONX",46,0,"GROCERY/BODEGA",FALSE,NA,NA,NA,"25-44","M","BLACK",1011694,252606,40.859985473,-73.900787856,"POINT (-73.90078785599997 40.85998547300005)",10468,NA
184921284,"July",7,2018,23:45:00,"BRONX",44,0,NA,FALSE,"45-64","M","BLACK","45-64","M","BLACK",1007004.0625,241886.171875,40.8305760330001,-73.917778948,"POINT (-73.91777894799998 40.83057603300006)",10456,NA
174946402,"February",17,2018,17:53:00,"BROOKLYN",67,0,"SUPERMARKET",FALSE,"18-24","M","BLACK","45-64","M","BLACK HISPANIC",997583.8125,174585.15625,40.645870734,-73.9519526869999,"POINT (-73.95195268699996 40.64587073400003)",11226,NA
183308090,"May",30,2018,23:45:00,"BROOKLYN",75,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","M","BLACK","45-64","M","BLACK",1017183.625,179927.453125,40.660482969,-73.8812982059999,"POINT (-73.88129820599994 40.66048296900004)",11207,NA
191222186,"December",15,2018,21:37:00,"MANHATTAN",26,0,"RESTAURANT/DINER",FALSE,"<18","M","BLACK","18-24","M","WHITE HISPANIC",995512.625,236023.640625,40.8145071710001,-73.9593134409999,"POINT (-73.95931344099995 40.81450717100006)",10027,NA
191311564,"December",18,2018,00:49:00,"BROOKLYN",67,0,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"18-24","M","BLACK",1008171.75,178079.765625,40.655440406,-73.913786393,"POINT (-73.91378639299995 40.655440406000025)",11212,NA
188810229,"October",15,2018,13:15:00,"BRONX",52,0,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"25-44","M","BLACK",1011394.1875,254706.484375,40.865751592,-73.9018632089999,"POINT (-73.90186320899994 40.86575159200004)",10468,NA
177205142,"March",31,2018,19:24:00,"BROOKLYN",63,0,"PVT HOUSE",FALSE,NA,NA,NA,"18-24","M","BLACK",1004792.375,165246.734375,40.620224965,-73.926004873,"POINT (-73.92600487299995 40.620224965000034)",11234,NA
186876043,"August",26,2018,02:58:00,"BRONX",48,0,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1014192.9375,251096.71875,40.8558348280001,-73.891760625,"POINT (-73.89176062499996 40.85583482800007)",10458,NA
186238946,"August",9,2018,23:41:00,"MANHATTAN",30,0,NA,FALSE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",996889.3125,239161.421875,40.8231176360001,-73.954334031,"POINT (-73.95433403099997 40.82311763600006)",10031,NA
174011814,"January",24,2018,20:21:00,"BROOKLYN",81,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"<18","M","BLACK",1001204.625,191692.34375,40.6928199500001,-73.938861972,"POINT (-73.93886197199998 40.69281995000006)",11221,NA
188369913,"October",4,2018,02:00:00,"STATEN ISLAND",120,0,NA,FALSE,"18-24","M","WHITE","25-44","M","WHITE",951897,167552,40.6265171680001,-74.116552575,"POINT (-74.11655257499996 40.62651716800008)",10310,NA
177204824,"March",30,2018,11:06:00,"BROOKLYN",83,0,NA,FALSE,"18-24","M","BLACK","45-64","M","BLACK",1010063.75,190677.578125,40.6900132480001,-73.9069193029999,"POINT (-73.90691930299994 40.69001324800007)",11207,NA
186876048,"August",26,2018,02:30:00,"QUEENS",103,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1041404.5,193470.234375,40.6975315280001,-73.7938838859999,"POINT (-73.79388388599995 40.69753152800007)",11433,NA
182667789,"May",11,2018,21:40:00,"BRONX",40,0,NA,FALSE,"<18","F","BLACK","25-44","F","BLACK",1007562.3125,233890.828125,40.8086296180001,-73.9157894689999,"POINT (-73.91578946899995 40.808629618000055)",10454,NA
187954075,"September",23,2018,03:50:00,"BROOKLYN",83,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1008282,194600,40.7007844,-73.91333014,"POINT (-73.91333013999997 40.70078440000003)",11237,NA
179645494,"May",2,2018,15:52:00,"BRONX",43,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1018182.0625,239890.71875,40.825063218,-73.877397037,"POINT (-73.877397037 40.825063218000025)",10472,NA
186047187,"August",3,2018,21:51:00,"BROOKLYN",79,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",996500,191755,40.692999689,-73.955827036,"POINT (-73.95582703599996 40.69299968900003)",11226,NA
187954068,"September",21,2018,18:17:00,"BRONX",40,0,NA,FALSE,"45-64","M","BLACK HISPANIC","45-64","M","ASIAN / PACIFIC ISLANDER",1010324.875,237183.078125,40.817658201,-73.905797374,"POINT (-73.90579737399997 40.817658201000036)",10455,NA
189483988,"November",1,2018,19:28:00,"MANHATTAN",34,0,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1006293.125,254896.1875,40.866286481,-73.920305172,"POINT (-73.92030517199998 40.86628648100003)",10034,NA
186876044,"August",26,2018,05:18:00,"QUEENS",114,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","M","BLACK","25-44","M","BLACK",1001955.1875,216397.015625,40.7606267840001,-73.936090403,"POINT (-73.93609040299998 40.76062678400007)",11106,NA
175531345,"March",4,2018,02:17:00,"QUEENS",114,0,NA,FALSE,"18-24","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",1008045,218242.03125,40.7656765830001,-73.9141012699999,"POINT (-73.91410126999995 40.76567658300007)",11103,NA
190467155,"November",27,2018,20:29:00,"BRONX",43,0,"COMMERCIAL BLDG",FALSE,"<18","M","WHITE HISPANIC","<18","F","BLACK",1018183,243066,40.8337784460001,-73.8773775889999,"POINT (-73.87737758899993 40.83377844600005)",10472,NA
188862635,"October",16,2018,23:00:00,"BROOKLYN",61,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1000565.5,156826.109375,40.5971208670001,-73.941251017,"POINT (-73.94125101699996 40.59712086700006)",11229,NA
173961273,"January",24,2018,04:52:00,"MANHATTAN",24,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",992251.75,226873.859375,40.789397079,-73.971104769,"POINT (-73.97110476899996 40.789397079000025)",10024,NA
190950370,"December",8,2018,03:47:00,"QUEENS",102,0,"BAR/NIGHT CLUB",FALSE,"18-24","M","BLACK","18-24","F","BLACK",1033908.9375,194043.140625,40.699149253,-73.820910996,"POINT (-73.82091099599995 40.69914925300003)",11418,NA
178740661,"April",29,2018,11:52:00,"BROOKLYN",70,0,NA,FALSE,"45-64","M","WHITE HISPANIC","25-44","M","BLACK",995923.6875,173232.140625,40.642159341,-73.957937333,"POINT (-73.95793733299998 40.642159341000024)",11226,NA
173875579,"January",19,2018,21:20:00,"BROOKLYN",79,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",996907,187049,40.6800822230001,-73.9543682039999,"POINT (-73.95436820399993 40.680082223000056)",11216,NA
188672732,"October",5,2018,02:10:00,"BROOKLYN",78,0,"BAR/NIGHT CLUB",FALSE,NA,NA,NA,"25-44","M","WHITE",988109.75,186069.484375,40.677401881,-73.986086155,"POINT (-73.98608615499995 40.67740188100004)",11215,NA
187954076,"September",21,2018,15:50:00,"BROOKLYN",73,0,NA,TRUE,"<18","M","BLACK","<18","M","BLACK",1008845.3125,182763.765625,40.668295103,-73.911341761,"POINT (-73.91134176099996 40.66829510300005)",11212,NA
183435825,"June",2,2018,03:36:00,"BRONX",48,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","WHITE HISPANIC","<18","M","BLACK",1015116.3125,249717.5,40.852046106,-73.8884290669999,"POINT (-73.88842906699995 40.852046106000046)",10457,NA
187133719,"September",1,2018,03:16:00,"MANHATTAN",34,0,NA,TRUE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1005600,253668.96875,40.8629198410001,-73.922815053,"POINT (-73.92281505299997 40.862919841000064)",10034,NA
185760779,"July",28,2018,04:13:00,"BROOKLYN",75,0,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",1014709.8125,184870.078125,40.674058222,-73.890192271,"POINT (-73.89019227099999 40.67405822200004)",11207,NA
188235488,"October",1,2018,15:41:00,"BROOKLYN",84,0,NA,FALSE,"25-44","M","BLACK","<18","M","BLACK",987649.1875,191484.046875,40.6922638090001,-73.987743859,"POINT (-73.98774385899998 40.69226380900005)",11201,NA
190990368,"December",10,2018,20:30:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1005433.3125,246011.96875,40.841904056,-73.923441869,"POINT (-73.92344186899999 40.84190405600003)",10452,NA
173354054,"January",6,2018,21:05:00,"BRONX",47,0,"MULTI DWELL - APT BUILD",TRUE,"25-44","M","BLACK","45-64","F","WHITE HISPANIC",1024405.4375,267089.9375,40.8996906720001,-73.854747618,"POINT (-73.85474761799999 40.89969067200008)",10470,NA
190245037,"November",21,2018,01:25:00,"BRONX",44,0,NA,TRUE,"25-44","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",1004544.25,237935.671875,40.8197390290001,-73.9266795,"POINT (-73.92667949999998 40.81973902900006)",10451,NA
186876045,"August",25,2018,08:15:00,"BRONX",42,0,NA,FALSE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK",1015903.9375,243744.28125,40.835648593,-73.8856102399999,"POINT (-73.88561023999995 40.83564859300003)",10460,NA
184778678,"July",4,2018,22:05:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",998245.6875,190151.4375,40.688595691,-73.94953529,"POINT (-73.94953528999997 40.688595691000046)",11216,NA
173616163,"January",13,2018,00:50:00,"BRONX",52,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1009058.5,253333.140625,40.861989054,-73.91031283,"POINT (-73.91031282999995 40.86198905400005)",10468,NA
185760784,"July",28,2018,21:56:00,"BROOKLYN",60,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",984147.3125,150277.703125,40.5791618100001,-74.000371106,"POINT (-74.00037110599999 40.57916181000007)",11224,NA
187678242,"September",15,2018,16:30:00,"BRONX",50,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC",1011749.5,259398.3125,40.8786281170001,-73.900559342,"POINT (-73.90055934199995 40.87862811700006)",10463,NA
189350925,"October",29,2018,18:07:00,"BRONX",44,0,NA,FALSE,"18-24","M","BLACK","45-64","M","BLACK HISPANIC",1005168.625,246666.59375,40.8437014410001,-73.924396445,"POINT (-73.92439644499996 40.843701441000064)",10452,NA
190183452,"November",19,2018,20:48:00,"BROOKLYN",70,0,NA,FALSE,"<18","F","WHITE","18-24","M","WHITE HISPANIC",991549,169019,40.6305998500001,-73.973705316,"POINT (-73.97370531599995 40.63059985000007)",11230,NA
191681185,"December",28,2018,21:52:00,"BRONX",40,0,NA,FALSE,"45-64","M","BLACK","18-24","M","WHITE HISPANIC",1006669.375,233630.84375,40.807918343,-73.919015928,"POINT (-73.91901592799996 40.80791834300004)",10454,NA
191089379,"December",11,2018,08:50:00,"STATEN ISLAND",120,0,"HOTEL/MOTEL",TRUE,"25-44","F","WHITE","25-44","M","BLACK",962950.6875,172726.90625,40.64075466,-74.076748213,"POINT (-74.07674821299997 40.64075466000003)",10301,NA
182931015,"May",19,2018,11:12:00,"BRONX",45,0,"PVT HOUSE",FALSE,"65+","M","WHITE","65+","F","WHITE",1032977,244605.109375,40.837933617,-73.8239053729999,"POINT (-73.82390537299995 40.83793361700003)",10465,NA
182931019,"May",21,2018,00:30:00,"BRONX",43,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1022816.8125,238673.078125,40.8217021230001,-73.8606576339999,"POINT (-73.86065763399995 40.82170212300008)",10473,NA
185851517,"July",31,2018,16:15:00,"QUEENS",108,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1000609.1875,212589.5625,40.7501788860001,-73.9409583679999,"POINT (-73.94095836799994 40.75017888600007)",11101,NA
186047191,"August",5,2018,05:55:00,"BROOKLYN",79,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",999507.4375,190206.421875,40.6887445250001,-73.944985502,"POINT (-73.94498550199995 40.68874452500006)",11216,NA
173875577,"January",21,2018,03:43:00,"QUEENS",111,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1048681.125,216304.671875,40.7601562850001,-73.767423507,"POINT (-73.76742350699999 40.76015628500005)",11361,NA
187954071,"September",21,2018,06:52:00,"QUEENS",114,0,"MULTI DWELL - APT BUILD",TRUE,"45-64","M","BLACK","25-44","F","WHITE",1013876.5,220443.359375,40.771701035,-73.893039814,"POINT (-73.89303981399996 40.771701035000035)",11370,NA
183698484,"June",11,2018,03:29:00,"QUEENS",103,0,NA,TRUE,NA,NA,NA,"45-64","M","BLACK",1038500.75,193009.09375,40.6962840840001,-73.8043594219999,"POINT (-73.80435942199995 40.69628408400007)",11435,NA
184058459,"June",16,2018,23:15:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",997241.6875,193691.078125,40.6983127170001,-73.953148722,"POINT (-73.95314872199998 40.69831271700008)",11205,NA
184779102,"July",5,2018,04:55:00,"BROOKLYN",71,0,"GROCERY/BODEGA",TRUE,"25-44","M","BLACK","25-44","M","BLACK",1003254.5,181484.15625,40.6647966250001,-73.9314987779999,"POINT (-73.93149877799993 40.664796625000065)",11213,NA
187985492,"September",24,2018,23:30:00,"BRONX",49,0,NA,TRUE,"25-44","M","BLACK","45-64","M","BLACK",1027421.25,256008.828125,40.8692622950001,-73.843909997,"POINT (-73.84390999699998 40.869262295000055)",10469,NA
190699068,"December",3,2018,00:45:00,"MANHATTAN",33,0,NA,FALSE,"18-24","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",1000163.4375,247425.953125,40.8457960970001,-73.9424846049999,"POINT (-73.94248460499995 40.84579609700006)",10032,NA
185805056,"July",30,2018,20:53:00,"QUEENS",114,0,"MULTI DWELL - APT BUILD",TRUE,"25-44","M","WHITE","25-44","F","WHITE",1004500.75,218789.84375,40.7671890140001,-73.92689439,"POINT (-73.92689438999997 40.76718901400005)",11102,NA
184779097,"July",5,2018,02:38:00,"QUEENS",103,0,NA,FALSE,NA,NA,NA,"25-44","F","BLACK",1039358.8125,195475.296875,40.703047918,-73.801244862,"POINT (-73.80124486199999 40.70304791800004)",11432,NA
178332733,"April",18,2018,19:36:00,"BROOKLYN",69,0,"GROCERY/BODEGA",FALSE,"25-44","M","BLACK","18-24","M","BLACK",1010576.4375,175628.65625,40.648705825,-73.905129366,"POINT (-73.90512936599998 40.648705825000036)",11236,NA
186696653,"August",21,2018,22:45:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",998159.875,193775.8125,40.698543897,-73.9498372319999,"POINT (-73.94983723199994 40.698543897000036)",11206,NA
185484641,"July",22,2018,21:40:00,"BROOKLYN",71,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",999005.25,181250.078125,40.6641622340001,-73.946815919,"POINT (-73.94681591899996 40.66416223400006)",11225,NA
182754056,"May",16,2018,03:00:00,"QUEENS",113,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"25-44","M","BLACK","25-44","M","BLACK",1044350.1875,188827.34375,40.684768386,-73.783302248,"POINT (-73.78330224799998 40.68476838600003)",11434,NA
176214209,"March",22,2018,20:15:00,"QUEENS",110,0,"GROCERY/BODEGA",TRUE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1016282,211662.265625,40.747590809,-73.884396997,"POINT (-73.88439699699995 40.74759080900003)",11372,NA
189368960,"October",30,2018,00:07:00,"BRONX",40,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1005709.875,233682.46875,40.808062422,-73.9224817639999,"POINT (-73.92248176399994 40.808062422000035)",10454,NA
189350924,"October",29,2018,18:04:00,"BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1010838,181519.234375,40.664873383,-73.904163556,"POINT (-73.90416355599996 40.66487338300004)",11212,NA
173484951,"January",10,2018,14:30:00,"BRONX",43,0,"MULTI DWELL - APT BUILD",TRUE,"45-64","M","UNKNOWN","45-64","F","WHITE HISPANIC",1019590.75,243320.53125,40.834471539,-73.8722890619999,"POINT (-73.87228906199994 40.83447153900005)",10472,NA
173354054,"January",6,2018,21:05:00,"BRONX",47,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","18-24","M","BLACK HISPANIC",1024405.4375,267089.9375,40.8996906720001,-73.854747618,"POINT (-73.85474761799999 40.89969067200008)",10470,NA
190170259,"November",19,2018,00:05:00,"BRONX",47,0,NA,FALSE,"18-24","M","BLACK HISPANIC","18-24","M","BLACK",1023326,266681,40.8985731170001,-73.858654636,"POINT (-73.85865463599998 40.89857311700007)",10466,NA
183436386,"June",2,2018,21:04:00,"BRONX",48,0,NA,TRUE,"<18","M","WHITE HISPANIC","<18","F","BLACK",1017691.375,246916.3125,40.8443483020001,-73.879134977,"POINT (-73.87913497699998 40.84434830200007)",10460,NA
186329309,"August",11,2018,01:20:00,"BRONX",40,0,"FAST FOOD",FALSE,"18-24","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC",1006669.375,233630.84375,40.807918343,-73.919015928,"POINT (-73.91901592799996 40.80791834300004)",10454,NA
177971352,"April",9,2018,06:00:00,"MANHATTAN",25,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",1002065.375,231446.1875,40.801932546,-73.935652751,"POINT (-73.93565275099996 40.801932546000046)",10035,NA
184246884,"June",21,2018,18:40:00,"BROOKLYN",69,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",1006887,171672,40.6378558560001,-73.918438189,"POINT (-73.91843818899997 40.637855856000044)",11236,NA
179645492,"May",2,2018,23:56:00,"BROOKLYN",73,0,NA,TRUE,NA,NA,NA,"18-24","M","BLACK",1008949.8125,180854.5625,40.6630544750001,-73.9109720599999,"POINT (-73.91097205999995 40.66305447500008)",11212,NA
182750896,"May",15,2018,09:58:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","18-24","M","BLACK",997753.9375,193358.921875,40.6974002580001,-73.95130203,"POINT (-73.95130202999998 40.69740025800007)",11206,NA
186892233,"August",27,2018,05:40:00,"BROOKLYN",73,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1008320.5,182660.40625,40.6680128470001,-73.9132339399999,"POINT (-73.91323393999994 40.66801284700006)",11212,NA
185015375,"July",10,2018,18:46:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"65+","M","BLACK",1008788.9375,177637.09375,40.65422368,-73.9115636339999,"POINT (-73.91156363399995 40.65422368000003)",11212,NA
190658624,"December",1,2018,02:00:00,"BROOKLYN",73,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1010306.25,185837.75,40.6767283180001,-73.9060635829999,"POINT (-73.90606358299993 40.67672831800007)",11233,NA
182440990,"May",7,2018,16:43:00,"BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1004959.875,234093.765625,40.809193108,-73.925189726,"POINT (-73.92518972599999 40.809193108000045)",10454,NA
187052606,"August",30,2018,20:54:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",998965.75,172477.71875,40.640084083,-73.9469774359999,"POINT (-73.94697743599994 40.64008408300003)",11226,NA
187395040,"September",8,2018,23:30:00,"QUEENS",105,0,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",1056633.125,180072.453125,40.660646355,-73.739108743,"POINT (-73.73910874299997 40.66064635500004)",11422,NA
183435824,"June",3,2018,21:15:00,"BROOKLYN",69,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","<18","M","BLACK",1015350.8125,169678.8125,40.63235931,-73.887951486,"POINT (-73.88795148599996 40.63235931000003)",11236,NA
176173046,"March",21,2018,22:38:00,"BRONX",44,0,"MULTI DWELL - APT BUILD",TRUE,"25-44","M","BLACK","25-44","F","BLACK",1005346.3125,246531.03125,40.8433289390001,-73.923754667,"POINT (-73.92375466699997 40.84332893900006)",10452,NA
188575705,"October",9,2018,12:25:00,"QUEENS",113,0,NA,TRUE,NA,NA,NA,"25-44","M","BLACK",1046847.1875,188354.765625,40.6834539640001,-73.774303413,"POINT (-73.77430341299998 40.68345396400008)",11434,NA
