"incident_key","month","day","year","occur_time","boro","precinct","jurisdiction_code","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat","zipcode"
137564752,"July",4,2014,00:25:00,"QUEENS",101,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1051520.375,155790.40625,40.5940378070001,-73.757778692,"POINT (-73.75777869199999 40.59403780700006)",11691
137207148,"June",12,2014,08:56:00,"BROOKLYN",73,2,NA,FALSE,NA,NA,NA,"45-64","M","BLACK",1009968.25,182502.453125,40.667574668,-73.9072948629999,"POINT (-73.90729486299995 40.66757466800004)",11212
94629910,"January",26,2014,01:22:00,"BRONX",49,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",1020762,245865.328125,40.841451497,-73.868042617,"POINT (-73.86804261699996 40.84145149700004)",10460
136802069,"May",17,2014,21:17:00,"BRONX",45,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1032091,241976,40.830722328,-73.827126059,"POINT (-73.82712605899997 40.830722328000036)",10465
138826417,"September",22,2014,16:12:00,"BROOKLYN",73,0,NA,FALSE,"18-24","M","BLACK","<18","M","BLACK",1010492,179121.765625,40.658293895,-73.905420061,"POINT (-73.90542006099997 40.65829389500004)",11212
138579730,"September",6,2014,01:40:00,"BRONX",47,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1021067.8125,256159.453125,40.8697045000001,-73.866880839,"POINT (-73.86688083899998 40.86970450000007)",10467
138750340,"September",17,2014,15:12:00,"BRONX",40,0,NA,FALSE,"<18","M","BLACK","<18","M","BLACK",1008456.25,233097.4375,40.806449576,-73.912563126,"POINT (-73.91256312599995 40.806449576000034)",10454
95301721,"March",11,2014,03:35:00,"BROOKLYN",75,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1014659,185797,40.676602587,-73.8903712709999,"POINT (-73.89037127099994 40.67660258700005)",11207
94562521,"January",21,2014,23:15:00,"BROOKLYN",67,0,"PVT HOUSE",FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1007456.8125,178474.171875,40.6565248680001,-73.916361701,"POINT (-73.91636170099997 40.656524868000076)",11212
137276640,"June",16,2014,01:30:00,"BROOKLYN",77,0,NA,TRUE,NA,NA,NA,"45-64","M","BLACK",999248.9375,184867.84375,40.674091784,-73.945929495,"POINT (-73.94592949499997 40.67409178400004)",11213
94923071,"February",14,2014,02:06:00,"MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",999061.375,229911.671875,40.7977262650001,-73.946506508,"POINT (-73.94650650799997 40.79772626500005)",10029
136696664,"May",11,2014,20:54:00,"QUEENS",100,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK",1035329,152802,40.585943345,-73.816101923,"POINT (-73.81610192299996 40.58594334500003)",11693
137334596,"June",18,2014,23:47:00,"QUEENS",103,0,"PVT HOUSE",TRUE,"18-24","M","BLACK HISPANIC","<18","F","BLACK",1045473.375,195395.390625,40.7027884030001,-73.77919277,"POINT (-73.77919276999995 40.702788403000056)",11433
94985606,"February",19,2014,14:42:00,"BRONX",49,0,NA,FALSE,"18-24","M","BLACK HISPANIC","65+","F","BLACK",1021186.625,247214.578125,40.8451530240001,-73.866500542,"POINT (-73.866500542 40.84515302400007)",10461
136960567,"May",28,2014,00:35:00,"BROOKLYN",75,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1019928,187370,40.6809004450001,-73.87136723,"POINT (-73.87136722999998 40.68090044500008)",11208
138154766,"August",10,2014,00:35:00,"BROOKLYN",90,0,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"25-44","M","BLACK",1000829,195753.703125,40.7039681460001,-73.940206503,"POINT (-73.94020650299996 40.70396814600008)",11206
137664733,"July",10,2014,21:35:00,"BROOKLYN",60,2,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"25-44","M","BLACK",984687.875,150503.21875,40.5797807960001,-73.998425105,"POINT (-73.99842510499997 40.57978079600008)",11224
138899430,"September",26,2014,23:50:00,"QUEENS",104,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1010589.75,195028.828125,40.7019548650001,-73.905005578,"POINT (-73.90500557799999 40.70195486500006)",11385
109548290,"April",11,2014,20:14:00,"STATEN ISLAND",122,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",956245.8125,153097.296875,40.586856798,-74.100826129,"POINT (-74.10082612899998 40.58685679800004)",10306
138265229,"August",17,2014,14:28:00,"BROOKLYN",75,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1017228.625,176555.890625,40.6512286080001,-73.8811524989999,"POINT (-73.88115249899994 40.651228608000054)",11239
139917488,"December",2,2014,00:47:00,"BRONX",47,0,NA,TRUE,"18-24","M","BLACK","25-44","F","BLACK",1026480,262584,40.8873136340001,-73.847271758,"POINT (-73.84727175799998 40.887313634000066)",10466
95385218,"March",15,2014,22:50:00,"QUEENS",100,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK",1039534,156245,40.5953684410001,-73.800934559,"POINT (-73.80093455899998 40.59536844100006)",11692
140329777,"December",27,2014,05:45:00,"BRONX",50,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1012323,261480,40.8843398920001,-73.898476762,"POINT (-73.89847676199997 40.88433989200007)",10463
109659974,"April",18,2014,20:54:00,"BROOKLYN",69,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1009844,171082,40.6362283820001,-73.907786083,"POINT (-73.90778608299996 40.63622838200007)",11236
136486600,"April",28,2014,21:05:00,"BRONX",46,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC",1011486.8125,252148.171875,40.8587295150001,-73.901538725,"POINT (-73.90153872499997 40.85872951500006)",10468
139635509,"November",12,2014,22:36:00,"BROOKLYN",79,0,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",1000211.8125,190858.921875,40.690534245,-73.942444091,"POINT (-73.94244409099997 40.69053424500004)",11221
95375618,"March",15,2014,02:24:00,"BRONX",42,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1015574,241247.296875,40.8287962690001,-73.8868142269999,"POINT (-73.88681422699995 40.828796269000065)",10459
140318437,"December",25,2014,15:30:00,"BRONX",46,0,NA,FALSE,"18-24","M","BLACK HISPANIC","18-24","M","WHITE HISPANIC",1011750.8125,250274.625,40.853586372,-73.900592036,"POINT (-73.90059203599998 40.85358637200005)",10457
94579607,"January",22,2014,10:40:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",995727.5625,190315.25,40.6890489420001,-73.958614955,"POINT (-73.95861495499997 40.68904894200006)",11238
139654790,"November",13,2014,14:40:00,"BROOKLYN",71,0,NA,FALSE,"18-24","M","BLACK HISPANIC","18-24","M","BLACK",1000928,180283,40.6615044050001,-73.9398877309999,"POINT (-73.93988773099994 40.66150440500007)",11203
137557514,"July",3,2014,19:46:00,"BROOKLYN",77,0,NA,TRUE,NA,NA,NA,"18-24","M","BLACK",1005418.4375,184431.265625,40.6728808730001,-73.9236895069999,"POINT (-73.92368950699995 40.672880873000054)",11233
136923523,"May",25,2014,23:55:00,"BROOKLYN",75,0,NA,FALSE,NA,NA,NA,"18-24","F","BLACK",1016034.25,176756.09375,40.651782488,-73.88545586,"POINT (-73.88545585999998 40.65178248800004)",11239
109374381,"April",2,2014,01:38:00,"BROOKLYN",90,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",1001438.1875,194908.40625,40.7016468420001,-73.938011524,"POINT (-73.93801152399999 40.70164684200006)",11206
137018490,"May",31,2014,20:09:00,"BROOKLYN",77,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1002317.6875,184651.5625,40.6734924090001,-73.9348670749999,"POINT (-73.93486707499994 40.67349240900006)",11213
138693359,"September",13,2014,03:40:00,"QUEENS",113,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",1045319.3125,187942.953125,40.6823343090001,-73.779815969,"POINT (-73.77981596899997 40.682334309000055)",11434
121540434,"April",22,2014,00:50:00,"BRONX",47,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK",1027857.25,263316.65625,40.8893178440001,-73.842286012,"POINT (-73.84228601199999 40.88931784400006)",10466
137931192,"July",26,2014,01:00:00,"QUEENS",108,0,"BAR/NIGHT CLUB",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1010414.6875,212399.59375,40.7496338940001,-73.905569418,"POINT (-73.90556941799998 40.749633894000056)",11377
137018488,"May",31,2014,10:45:00,"BROOKLYN",81,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1001586.375,189839.03125,40.6877322940001,-73.937490125,"POINT (-73.93749012499995 40.68773229400006)",11221
139896101,"December",1,2014,15:43:00,"BROOKLYN",60,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",984147.3125,150277.703125,40.5791618100001,-74.000371106,"POINT (-74.00037110599999 40.57916181000007)",11224
137256631,"June",15,2014,20:21:00,"BROOKLYN",77,0,NA,FALSE,NA,NA,NA,"18-24","F","BLACK",998183,186167,40.677659417,-73.949769569,"POINT (-73.94976956899995 40.67765941700003)",11216
136793220,"May",17,2014,05:06:00,"BRONX",47,0,"BAR/NIGHT CLUB",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1025316.75,267439.65625,40.900646341,-73.851448998,"POINT (-73.85144899799997 40.90064634100003)",10470
137247993,"June",15,2014,03:30:00,"BROOKLYN",67,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",997255,172110.140625,40.6390778370001,-73.953142343,"POINT (-73.95314234299997 40.63907783700006)",11226
136640265,"May",7,2014,23:04:00,"QUEENS",113,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",1051802,190800,40.690129121,-73.756414102,"POINT (-73.75641410199995 40.69012912100005)",11412
140088780,"December",5,2014,17:55:00,"QUEENS",113,0,"PVT HOUSE",FALSE,"25-44","M","BLACK","18-24","M","BLACK",1046405,187112.640625,40.6800477400001,-73.775909197,"POINT (-73.77590919699998 40.680047740000084)",11434
138083735,"August",6,2014,02:45:00,"BROOKLYN",71,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",995045.0625,182821.5625,40.668481323,-73.961087958,"POINT (-73.96108795799995 40.66848132300004)",11225
95338626,"March",12,2014,15:05:00,"BROOKLYN",73,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1006937.125,180750.328125,40.6627737600001,-73.91822705,"POINT (-73.91822704999998 40.66277376000005)",11212
139574750,"November",9,2014,05:02:00,"MANHATTAN",9,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",990807.8125,202417.71875,40.7222723840001,-73.976343102,"POINT (-73.97634310199999 40.722272384000064)",10009
109569544,"April",14,2014,11:56:00,"BROOKLYN",70,0,NA,FALSE,"18-24","M","BLACK","<18","M","BLACK",995899,174296,40.645079439,-73.9580244539999,"POINT (-73.95802445399994 40.64507943900003)",11226
109659981,"April",20,2014,04:40:00,"MANHATTAN",30,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",998632.6875,240618.765625,40.827114964,-73.9480318769999,"POINT (-73.94803187699995 40.82711496400003)",10031
139220931,"October",17,2014,04:51:00,"QUEENS",114,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE",1005214.6875,214392.09375,40.7551166590001,-73.9243307259999,"POINT (-73.92433072599994 40.755116659000066)",11106
139602103,"November",10,2014,00:35:00,"BRONX",40,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1006958.0625,239359.78125,40.8236419310001,-73.91795372,"POINT (-73.91795371999996 40.823641931000054)",10451
137696454,"July",13,2014,01:20:00,"BROOKLYN",79,0,NA,TRUE,"18-24","M","BLACK","18-24","F","BLACK",998326.75,189617.390625,40.6871297260001,-73.949244107,"POINT (-73.94924410699997 40.68712972600008)",11216
140186726,"December",15,2014,00:30:00,"BROOKLYN",67,0,"COMMERCIAL BLDG",FALSE,NA,NA,NA,"25-44","M","BLACK",1002693.625,171002.90625,40.636029061,-73.933549139,"POINT (-73.93354913899998 40.636029061000045)",11203
137142208,"June",8,2014,00:53:00,"BROOKLYN",81,0,NA,TRUE,NA,NA,NA,"18-24","F","BLACK",1001545.9375,190106.34375,40.6884660850001,-73.937635249,"POINT (-73.93763524899998 40.68846608500007)",11221
139330880,"October",24,2014,00:43:00,"QUEENS",103,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1043932.1875,194296.359375,40.6997823570001,-73.784760945,"POINT (-73.78476094499996 40.69978235700006)",11433
94424905,"January",10,2014,17:25:00,"BRONX",46,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","F","BLACK","25-44","F","BLACK",1010491.25,249156.5625,40.8505214570001,-73.9051494509999,"POINT (-73.90514945099994 40.85052145700007)",NA
94558027,"January",21,2014,18:15:00,"STATEN ISLAND",120,0,"MULTI DWELL - APT BUILD",TRUE,"25-44","M","BLACK","25-44","M","BLACK",961579.875,163524.21875,40.6154918230001,-74.081656681,"POINT (-74.08165668099997 40.61549182300007)",10304
138803872,"September",20,2014,12:35:00,"BROOKLYN",75,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","<18","M","BLACK",1017119.4375,183909.34375,40.6714126050001,-73.8815101449999,"POINT (-73.88151014499994 40.67141260500006)",11208
137766748,"July",17,2014,01:13:00,"BRONX",41,0,NA,TRUE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1012185.125,236161.296875,40.814848012,-73.899080867,"POINT (-73.89908086699995 40.81484801200003)",10455
137132955,"June",8,2014,01:20:00,"MANHATTAN",32,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1001231,241579,40.8297459200001,-73.9386408559999,"POINT (-73.93864085599995 40.82974592000005)",10039
137911840,"July",26,2014,01:40:00,"QUEENS",105,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1054852.25,198170.734375,40.7103361760001,-73.745337928,"POINT (-73.74533792799997 40.710336176000055)",11429
137086415,"June",4,2014,22:49:00,"BRONX",48,0,NA,FALSE,"18-24","M","WHITE HISPANIC","<18","M","BLACK",1014537.375,251565.6875,40.8571208320001,-73.890513399,"POINT (-73.89051339899999 40.85712083200008)",10458
139353967,"October",25,2014,00:45:00,"STATEN ISLAND",120,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",960775,165100,40.619814918,-74.0845612269999,"POINT (-74.08456122699995 40.61981491800003)",10304
138770926,"September",18,2014,14:00:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK",1006066,175631,40.6487245170001,-73.9213835259999,"POINT (-73.92138352599994 40.64872451700006)",11203
139242207,"October",18,2014,22:20:00,"BROOKLYN",70,0,NA,FALSE,NA,NA,NA,"45-64","M","BLACK",995957.1875,177430.984375,40.6536842150001,-73.957809335,"POINT (-73.95780933499998 40.653684215000055)",11226
137473302,"June",28,2014,19:22:00,"BROOKLYN",60,0,NA,FALSE,"18-24","M","BLACK HISPANIC","25-44","M","BLACK",986713,149102,40.575934395,-73.991135245,"POINT (-73.99113524499995 40.57593439500005)",11224
94947264,"February",16,2014,04:00:00,"BRONX",45,0,"BAR/NIGHT CLUB",FALSE,"25-44","M","BLACK","18-24","M","BLACK",1031928.0625,260783.078125,40.8823429230001,-73.827581074,"POINT (-73.82758107399997 40.88234292300007)",10475
139025531,"October",5,2014,03:40:00,"QUEENS",103,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC",1043229.25,198299.03125,40.7107734310001,-73.787260982,"POINT (-73.78726098199996 40.710773431000064)",11432
137018485,"May",30,2014,23:30:00,"QUEENS",114,0,"BEAUTY/NAIL SALON",FALSE,NA,NA,NA,"25-44","M","BLACK",1002806.1875,221796.078125,40.7754440620001,-73.933003613,"POINT (-73.93300361299998 40.775444062000076)",11102
138154767,"August",10,2014,21:00:00,"BROOKLYN",60,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",987827.75,148671.328125,40.574751905,-73.987122647,"POINT (-73.98712264699998 40.57475190500003)",11224
94738552,"January",31,2014,21:14:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","M","BLACK","25-44","M","BLACK HISPANIC",1011056.9375,240448.140625,40.826617679,-73.903139516,"POINT (-73.90313951599995 40.82661767900004)",10456
139803692,"November",24,2014,04:30:00,"BROOKLYN",90,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",997055.75,197009.3125,40.707420762,-73.9538129709999,"POINT (-73.95381297099993 40.70742076200003)",11211
94684811,"January",29,2014,20:07:00,"STATEN ISLAND",120,0,"GROCERY/BODEGA",FALSE,"25-44","M","BLACK","25-44","M","BLACK",959973.9375,172022.40625,40.6388133,-74.087471649,"POINT (-74.08747164899995 40.63881330000004)",10301
95504871,"March",23,2014,01:40:00,"QUEENS",114,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","45-64","F","BLACK",999584.6875,214040.703125,40.7541637360001,-73.9446526519999,"POINT (-73.94465265199995 40.754163736000066)",11101
139250596,"October",19,2014,22:45:00,"QUEENS",108,0,NA,FALSE,"18-24","M","BLACK","18-24","F","BLACK",1003299.9375,210508.34375,40.744461078,-73.931252893,"POINT (-73.93125289299996 40.74446107800003)",11104
140105878,"December",8,2014,20:00:00,"BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1010164.625,181388.109375,40.66451547,-73.9065912739999,"POINT (-73.90659127399994 40.66451547000003)",11212
137412594,"June",25,2014,01:42:00,"BROOKLYN",60,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",989391.6875,155077.828125,40.592335711,-73.981488084,"POINT (-73.98148808399998 40.59233571100003)",11223
136941163,"May",27,2014,02:10:00,"MANHATTAN",26,2,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",995882.4375,235507.328125,40.813089559,-73.9579783309999,"POINT (-73.95797833099994 40.81308955900005)",10027
138027221,"August",2,2014,00:01:00,"QUEENS",114,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1002599.8125,220916.90625,40.7730313970001,-73.933751139,"POINT (-73.93375113899998 40.77303139700007)",11102
139042126,"October",6,2014,09:50:00,"BROOKLYN",67,0,NA,TRUE,"25-44","M","BLACK","18-24","M","BLACK",997843,175671,40.648850747,-73.951016511,"POINT (-73.95101651099998 40.64885074700004)",11226
140266851,"December",20,2014,18:31:00,"BRONX",46,0,NA,FALSE,"25-44","M","UNKNOWN","25-44","M","BLACK",1010196.3125,249872.3125,40.8524868490001,-73.906212765,"POINT (-73.90621276499996 40.85248684900006)",10453
137741234,"July",15,2014,02:26:00,"MANHATTAN",25,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",1001122.1875,231520.59375,40.802138622,-73.939059334,"POINT (-73.93905933399998 40.80213862200003)",10037
137696453,"July",13,2014,00:20:00,"QUEENS",101,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1054502,158139,40.600461066,-73.7470182879999,"POINT (-73.74701828799994 40.60046106600004)",11691
138997051,"October",2,2014,18:40:00,"MANHATTAN",34,0,"MULTI DWELL - APT BUILD",TRUE,"<18","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1004098.1875,251509.578125,40.856996468,-73.9282509289999,"POINT (-73.92825092899994 40.856996468000034)",10040
139446952,"October",31,2014,04:00:00,"QUEENS",110,0,"BAR/NIGHT CLUB",FALSE,NA,NA,NA,"18-24","F","BLACK",1019164,210169,40.743481264,-73.874003537,"POINT (-73.87400353699996 40.743481264000025)",11373
137086302,"June",4,2014,23:45:00,"BROOKLYN",73,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK",1010492,179121.765625,40.658293895,-73.905420061,"POINT (-73.90542006099997 40.65829389500004)",11212
137645313,"July",9,2014,21:30:00,"BRONX",50,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK HISPANIC",1011822,257888,40.874482551,-73.9003033879999,"POINT (-73.90030338799994 40.87448255100003)",10468
138496677,"September",1,2014,17:44:00,"BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"<18","M","BLACK",1005946.9375,235372.109375,40.812699437,-73.92161996,"POINT (-73.92161995999999 40.81269943700005)",10454
136811333,"May",18,2014,15:40:00,"BROOKLYN",73,0,NA,TRUE,NA,NA,NA,"18-24","M","BLACK",1010699.0625,183605.8125,40.670600989,-73.9046561769999,"POINT (-73.90465617699994 40.670600989000036)",11212
94934290,"February",14,2014,19:35:00,"BRONX",47,0,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"45-64","M","BLACK",1024633.25,266050.8125,40.8968375690001,-73.853929823,"POINT (-73.85392982299999 40.89683756900007)",10466
137613696,"July",8,2014,03:39:00,"BROOKLYN",75,0,NA,TRUE,"18-24","M","BLACK","25-44","M","BLACK HISPANIC",1014703.5625,185559.421875,40.675950336,-73.890211688,"POINT (-73.89021168799997 40.67595033600003)",11207
138322728,"August",20,2014,23:05:00,"BROOKLYN",77,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1003811.5,183892.625,40.6714061220001,-73.929484057,"POINT (-73.92948405699997 40.67140612200007)",11213
109340975,"March",30,2014,15:21:00,"QUEENS",103,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK",1038550.375,190313.703125,40.6888855720001,-73.804202189,"POINT (-73.80420218899997 40.68888557200006)",11435
137480319,"June",28,2014,22:19:00,"QUEENS",105,0,"PVT HOUSE",TRUE,NA,NA,NA,"25-44","M","BLACK",1055243.5,190640.9375,40.6896655960001,-73.744006062,"POINT (-73.74400606199998 40.689665596000054)",11411
138898673,"September",27,2014,15:22:00,"BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"<18","M","BLACK",1010838,181519.234375,40.664873383,-73.904163556,"POINT (-73.90416355599996 40.66487338300004)",11212
138255637,"August",17,2014,05:58:00,"QUEENS",113,0,NA,FALSE,"25-44","M","BLACK","18-24","F","BLACK",1042850.9375,187479.625,40.6810792680001,-73.788719692,"POINT (-73.78871969199997 40.681079268000076)",11434
136506639,"April",29,2014,22:15:00,"BROOKLYN",88,0,NA,FALSE,"25-44","M","BLACK","<18","F","BLACK",993210.6875,191551.5,40.6924450700001,-73.967688811,"POINT (-73.96768881099996 40.692445070000076)",11205
138036732,"August",1,2014,14:28:00,"QUEENS",101,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK",1051252,157473,40.5986582040001,-73.758728347,"POINT (-73.75872834699999 40.59865820400007)",11691
139635510,"November",12,2014,16:35:00,"BROOKLYN",69,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1011161.625,172356.328125,40.639722234,-73.903033593,"POINT (-73.90303359299998 40.63972223400003)",11236
138008079,"August",1,2014,10:45:00,"BRONX",43,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",1020117.625,240039.125,40.8254629030001,-73.870402616,"POINT (-73.87040261599998 40.82546290300007)",10472
137123841,"June",7,2014,20:58:00,"BRONX",48,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1014977.0625,246299.8125,40.8426660530001,-73.888948075,"POINT (-73.88894807499997 40.84266605300007)",10460
139625520,"November",12,2014,00:10:00,"BROOKLYN",75,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"<18","M","BLACK",1019192.6875,183433.40625,40.670098324,-73.8740387459999,"POINT (-73.87403874599994 40.670098324000044)",11208
137471050,"June",27,2014,17:40:00,"BRONX",40,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1005028,234516,40.8103518630001,-73.924942326,"POINT (-73.92494232599995 40.81035186300006)",10454
140334694,"December",28,2014,13:35:00,"BROOKLYN",75,2,NA,FALSE,"18-24","M","BLACK","45-64","M","BLACK",1017119.4375,183909.34375,40.6714126050001,-73.8815101449999,"POINT (-73.88151014499994 40.67141260500006)",11208
140360450,"December",30,2014,06:35:00,"BROOKLYN",81,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1003079.875,186816.9375,40.6794342860001,-73.932113326,"POINT (-73.93211332599998 40.67943428600006)",11213
137696451,"July",12,2014,18:40:00,"BROOKLYN",67,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",1003934.625,178858.4375,40.657588122,-73.9290549,"POINT (-73.92905489999998 40.65758812200005)",11203
95154482,"March",1,2014,15:20:00,"BROOKLYN",73,0,NA,FALSE,"45-64","M","BLACK","25-44","F","BLACK",1009872,182963,40.668839045,-73.9076400659999,"POINT (-73.90764006599994 40.66883904500003)",11212
138718944,"September",15,2014,16:03:00,"BRONX",44,0,NA,FALSE,"25-44","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC",1009450.3125,247077.046875,40.844816834,-73.9089198519999,"POINT (-73.90891985199994 40.84481683400003)",10457
140088782,"December",6,2014,17:23:00,"BRONX",44,0,"LIQUOR STORE",TRUE,"45-64","F","BLACK","25-44","M","BLACK",1007499.75,241368.9375,40.829155083,-73.915989559,"POINT (-73.91598955899997 40.829155083000046)",10456
95155263,"March",2,2014,14:54:00,"BROOKLYN",84,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",989297.5625,194784.546875,40.7013221290001,-73.98179729,"POINT (-73.98179728999997 40.70132212900006)",11201
139574748,"November",8,2014,19:05:00,"BROOKLYN",67,0,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"18-24","F","BLACK",999445.875,171582.421875,40.637625874,-73.945249459,"POINT (-73.94524945899997 40.63762587400004)",11210
136633629,"May",7,2014,09:33:00,"MANHATTAN",32,0,NA,FALSE,"25-44","M","BLACK","45-64","M","BLACK",1001387,237266,40.817907658,-73.938088167,"POINT (-73.93808816699999 40.81790765800003)",10030
137109371,"June",6,2014,08:30:00,"MANHATTAN",13,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","45-64","F","BLACK",985697,211733.984375,40.7478455520001,-73.994779164,"POINT (-73.99477916399997 40.74784555200006)",10001
137471051,"June",28,2014,10:53:00,"BRONX",42,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1014061.75,242178.59375,40.831357645,-73.8922745,"POINT (-73.89227449999998 40.831357645000026)",10459
137670655,"July",11,2014,00:40:00,"QUEENS",114,0,NA,FALSE,"18-24","M","WHITE HISPANIC","18-24","M","UNKNOWN",1002603.1875,220529.328125,40.771967589,-73.933740012,"POINT (-73.93374001199999 40.77196758900004)",11102
94317620,"January",4,2014,22:30:00,"BROOKLYN",73,0,NA,TRUE,"<18","M","BLACK","<18","M","BLACK",1007697.6875,184269.609375,40.6724314200001,-73.915473409,"POINT (-73.91547340899996 40.672431420000066)",11233
139135932,"October",12,2014,11:50:00,"BRONX",40,0,NA,FALSE,"18-24","M","BLACK","25-44","M","WHITE HISPANIC",1010563.375,235780.46875,40.8138077250001,-73.904941214,"POINT (-73.90494121399996 40.81380772500006)",10455
138482242,"August",29,2014,23:18:00,"BROOKLYN",73,0,"LIQUOR STORE",FALSE,"18-24","M","BLACK","18-24","F","BLACK",1010936.375,178951.609375,40.6578255260001,-73.9038191189999,"POINT (-73.90381911899993 40.65782552600007)",11212
