"","incident_key","month","day","year","occur_time","boro","precinct","jurisdiction_code","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat","zipcode"
"758",203259385,"October",3,2019,21:39:00,"BROOKLYN",79,0,NA,TRUE,"45-64","M","BLACK","18-24","M","BLACK",998135.8125,187813.453125,40.6821786310001,-73.9499362989999,"POINT (-73.94993629899994 40.682178631000056)",11216
"759",201982886,"September",4,2019,00:48:00,"BRONX",42,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1007582.1875,239641.546875,40.824413672,-73.915697682,"POINT (-73.91569768199997 40.82441367200005)",10451
"760",203042901,"September",27,2019,23:29:00,"BROOKLYN",75,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"45-64","M","BLACK",1019083.5,183992.78125,40.671634113,-73.8744294589999,"POINT (-73.87442945899994 40.67163411300004)",11208
"761",196630584,"April",30,2019,18:29:00,"MANHATTAN",25,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","U","BLACK","18-24","M","BLACK",1002228.125,234677.0625,40.8108000770001,-73.9350562499999,"POINT (-73.93505624999995 40.81080007700007)",10037
"762",201436770,"August",21,2019,03:42:00,"BROOKLYN",73,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1006548,180674,40.6625652450001,-73.919629879,"POINT (-73.91962987899996 40.66256524500005)",11212
"763",197016008,"May",9,2019,01:32:00,"MANHATTAN",1,0,"BAR/NIGHT CLUB",FALSE,"18-24","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC",982761.5,204594.59375,40.7282496820001,-74.005371928,"POINT (-74.00537192799999 40.72824968200007)",10014
"764",205493216,"November",21,2019,18:32:00,"BRONX",49,0,NA,FALSE,NA,NA,NA,"18-24","F","BLACK",1026423.9375,251704.75,40.8574537380001,-73.847542991,"POINT (-73.84754299099995 40.85745373800007)",10461
"765",193939354,"February",23,2019,00:27:00,"MANHATTAN",32,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1001775,235861,40.814050566,-73.9366900529999,"POINT (-73.93669005299995 40.81405056600005)",10037
"766",204464564,"November",4,2019,13:40:00,"BRONX",40,0,NA,TRUE,"45-64","M","BLACK","25-44","M","BLACK HISPANIC",1008119.9375,238321.75,40.8207897670001,-73.913759382,"POINT (-73.91375938199997 40.820789767000065)",10451
"767",194817574,"March",15,2019,11:50:00,"QUEENS",112,1,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",1029239,201142,40.718658885,-73.83770523,"POINT (-73.83770522999998 40.718658885000025)",11375
"768",193517125,"February",12,2019,18:10:00,"QUEENS",102,0,NA,TRUE,"25-44","M","BLACK","UNKNOWN","M","WHITE",1032234,192287,40.694338305,-73.826964,"POINT (-73.82696399999998 40.69433830500003)",11418
"769",200994114,"August",11,2019,04:20:00,"BROOKLYN",75,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1019671.25,180297.234375,40.6614883340001,-73.872330086,"POINT (-73.87233008599998 40.66148833400007)",11208
"770",202804358,"September",23,2019,17:48:00,"BROOKLYN",70,0,NA,FALSE,"18-24","M","BLACK","45-64","F","BLACK",995849,172756.6875,40.6408544220001,-73.958207274,"POINT (-73.95820727399996 40.640854422000075)",11226
"771",199174260,"July",1,2019,17:58:00,"MANHATTAN",33,0,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1001602.0625,246487.03125,40.843216323,-73.937287332,"POINT (-73.93728733199998 40.84321632300004)",10032
"772",198552996,"June",14,2019,02:45:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1007338,246716,40.8438316410001,-73.9165556299999,"POINT (-73.91655562999995 40.843831641000065)",10452
"773",197953471,"June",1,2019,13:45:00,"BROOKLYN",77,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",996216.1875,184738.234375,40.673740653,-73.956862945,"POINT (-73.95686294499995 40.67374065300004)",11238
"774",201765788,"August",29,2019,20:45:00,"QUEENS",103,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",1040339,195947,40.7043364700001,-73.7977057809999,"POINT (-73.79770578099993 40.704336470000044)",11432
"775",197691091,"May",27,2019,18:53:00,"BROOKLYN",75,0,NA,TRUE,NA,NA,NA,"25-44","M","BLACK",1021254,181801,40.6656093610001,-73.866617022,"POINT (-73.86661702199996 40.665609361000065)",11208
"776",204424712,"October",30,2019,19:55:00,"BRONX",52,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1014260.1875,256172.21875,40.8697653070001,-73.8914947979999,"POINT (-73.89149479799994 40.86976530700008)",10458
"777",206832556,"December",23,2019,11:25:00,"QUEENS",113,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1046958.625,186778.28125,40.679126098,-73.77391629,"POINT (-73.77391628999999 40.67912609800004)",11434
"778",201141629,"August",14,2019,23:14:00,"BROOKLYN",83,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1003182.5625,192858.59375,40.6960170250001,-73.9317261259999,"POINT (-73.93172612599994 40.69601702500006)",11221
"779",203211776,"October",3,2019,00:38:00,"MANHATTAN",33,0,NA,TRUE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1001505.1875,245382.5,40.840184897,-73.9376402999999,"POINT (-73.93764029999994 40.84018489700003)",10032
"780",195699913,"April",7,2019,03:15:00,"BRONX",47,2,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1027514.3125,261655.5,40.8847601860001,-73.843537052,"POINT (-73.84353705199999 40.88476018600005)",10466
"781",193417904,"February",8,2019,17:00:00,"BRONX",40,0,NA,TRUE,"18-24","M","BLACK","18-24","M","BLACK",1010201,237368,40.8181661240001,-73.906244198,"POINT (-73.90624419799997 40.81816612400007)",10456
"782",199401908,"July",5,2019,17:20:00,"BRONX",41,0,"PVT HOUSE",FALSE,"18-24","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",1015346.1875,236366.671875,40.815401149,-73.887660029,"POINT (-73.88766002899996 40.815401149000024)",10474
"783",206526479,"December",15,2019,20:00:00,"MANHATTAN",28,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",997328,232574,40.805036364,-73.952761833,"POINT (-73.95276183299995 40.805036364000046)",10026
"784",195203576,"March",26,2019,02:25:00,"BROOKLYN",77,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",994109,187431,40.681134284,-73.964455485,"POINT (-73.96445548499997 40.68113428400005)",11238
"785",204154391,"October",23,2019,15:16:00,"MANHATTAN",10,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",982756.375,210140,40.7434704560001,-74.005391651,"POINT (-74.00539165099997 40.743470456000075)",10011
"786",202853370,"September",24,2019,21:00:00,"BRONX",42,0,NA,FALSE,"25-44","M","UNKNOWN","25-44","M","BLACK",1014493,242565,40.8324167530001,-73.890714406,"POINT (-73.89071440599997 40.832416753000075)",10460
"787",198159773,"June",6,2019,00:56:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK",998988.5625,189991.09375,40.688154378,-73.946856956,"POINT (-73.94685695599998 40.688154378000036)",11216
"788",199325320,"July",5,2019,04:15:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC",1007070,241390.4375,40.829215215,-73.917542367,"POINT (-73.91754236699995 40.82921521500003)",10456
"789",202244820,"September",10,2019,22:11:00,"MANHATTAN",23,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1001923.625,227875.171875,40.7921313640001,-73.936174146,"POINT (-73.93617414599998 40.792131364000056)",10029
"790",199134397,"June",30,2019,21:35:00,"QUEENS",101,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1051810.25,158385.84375,40.601159528,-73.7567089779999,"POINT (-73.75670897799995 40.60115952800004)",11691
"791",198255460,"June",7,2019,17:50:00,"BROOKLYN",73,0,NA,FALSE,"45-64","M","WHITE HISPANIC","25-44","M","BLACK",1009650,186966,40.679827016,-73.9084252389999,"POINT (-73.90842523899994 40.67982701600005)",11233
